日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260403,4088,エア・ウォーター,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260403597820.pdf"", ""特別調査委員会による調査報告書の公表に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260403/4088_1100_エア・ウォーター_特別調査委員会による調査報告書の公表に関するお知らせ.pdf"", ""特別調査委員会による調査報告書の公表に関するお知らせ"")",272 277,244,243,,90 143,243,167,,,4 12 14 84 147 185 212 220 221 224 234 246 256 301 318 319 320 321 322 327 329 338 339 396,3 5 30 62 66 67 80 83 84 87 88 91 95 97 105 142 150 190 193 223 224 227 244 318 328 329 357,,,,,,,,4 84 132 261 264 265 283 396,,,,,https://www.release.tdnet.info/inbs/140120260403597820.pdf
20260403,3612,ワールド,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260403597988.pdf"", ""2026年2月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260403/3612_1530_ワールド_2026年2月期 決算説明会資料.pdf"", ""2026年2月期 決算説明会資料"")",,,,,,,7,4 34,,4 7 34,4 11,,,28 34,,,,,13,,,,,https://www.release.tdnet.info/inbs/140120260403597988.pdf
20260403,3612,ワールド,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260403597997.pdf"", ""2026年2月期 決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260403/3612_1530_ワールド_2026年2月期 決算短信〔IFRS〕(連結).pdf"", ""2026年2月期 決算短信〔IFRS〕(連結)"")",,,,,,,9,,,4,4,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260403597997.pdf
20260403,6664,オプトエレクト,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260403598307.pdf"", ""2026年11月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260403/6664_1530_オプトエレクト_2026年11月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年11月期 第1四半期決算短信〔日本基準〕(連結)"")",,,,,4,,,,,,4,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260403598307.pdf
20260403,7975,リヒトラブ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260402597723.pdf"", ""2026年2月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260403/7975_1530_リヒトラブ_2026年2月期 決算短信〔日本基準〕(連結).pdf"", ""2026年2月期 決算短信〔日本基準〕(連結)"")",,,4 5,,,,,,,,4,,,,,,,,4 6,,,,,https://www.release.tdnet.info/inbs/140120260402597723.pdf
20260403,3035,KTK,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260403597947.pdf"", ""2026年8月期 第2四半期(中間期)決算説明資料"")","=HYPERLINK(""pdf_tmp/20260403/3035_1545_KTK_2026年8月期 第2四半期(中間期)決算説明資料.pdf"", ""2026年8月期 第2四半期(中間期)決算説明資料"")",,,,,,,2 13 14,,,,10,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260403597947.pdf
20260403,3333,あさひ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260403598084.pdf"", ""2026年2月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260403/3333_1300_あさひ_2026年2月期 決算説明資料.pdf"", ""2026年2月期 決算説明資料"")",,,,,,,,,,,13,,,,,,,,16,,,,,https://www.release.tdnet.info/inbs/140120260403598084.pdf
20260403,3333,あさひ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260403598095.pdf"", ""中期経営計画の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260403/3333_1300_あさひ_中期経営計画の策定に関するお知らせ.pdf"", ""中期経営計画の策定に関するお知らせ"")",,,,,,,,,,9,,,,,,,,,9,,,,,https://www.release.tdnet.info/inbs/140120260403598095.pdf
20260403,5027,G-AnyMind,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260402597499.pdf"", ""よくお問い合わせ頂くご質問への回答(2026年第1四半期に頂いた質問)"")","=HYPERLINK(""pdf_tmp/20260403/5027_1530_G-AnyMind_よくお問い合わせ頂くご質問への回答(2026年第1四半期に頂いた質問).pdf"", ""よくお問い合わせ頂くご質問への回答(2026年第1四半期に頂いた質問)"")",,,,,,,,,,,2 5,,,,,,,,3,,,,,https://www.release.tdnet.info/inbs/140120260402597499.pdf
20260403,6036,KeePer技研,月次,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260403598280.pdf"", ""キーパーラボ運営事業とキーパー製品等関連事業の月次速報(3月)"")","=HYPERLINK(""pdf_tmp/20260403/6036_1600_KeePer技研_キーパーラボ運営事業とキーパー製品等関連事業の月次速報(3月).pdf"", ""キーパーラボ運営事業とキーパー製品等関連事業の月次速報(3月)"")",,,2,,1,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260403598280.pdf
