日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260818,2681,ゲオHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260817522059.pdf"", ""(訂正)「2027年3月期  第1四半期決算説明資料」の一部訂正について"")","=HYPERLINK(""pdf_tmp/20260818/2681_1230_ゲオHD_(訂正)「2027年3月期 第1四半期決算説明資料」の一部訂正について.pdf"", ""(訂正)「2027年3月期  第1四半期決算説明資料」の一部訂正について"")",,,9 16,,,,,,,,9,,,,,,31,,,,6 33,25,,https://www.release.tdnet.info/inbs/140120260817522059.pdf
20260818,2160,G-GNI,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522340.pdf"", ""2026年12月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260818/2160_1530_G-GNI_2026年12月期 第2四半期決算説明資料.pdf"", ""2026年12月期 第2四半期決算説明資料"")",30,,,,,,,,,12,24 45,,,,,,,,,,,37,,https://www.release.tdnet.info/inbs/140120260818522340.pdf
20260818,4415,G-ブロードエンター,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522309.pdf"", ""2026年12月期 第2四半期決算説明書き起こし"")","=HYPERLINK(""pdf_tmp/20260818/4415_1630_G-ブロードエンター_2026年12月期 第2四半期決算説明書き起こし.pdf"", ""2026年12月期 第2四半期決算説明書き起こし"")",,,,,11,,3 4 9 14 22,,,,16,,,,,,,,20 23,,,,,https://www.release.tdnet.info/inbs/140120260818522309.pdf
20260818,7532,パンパシフィックHD,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260809515913.pdf"", ""2026年6月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260818/7532_1530_パンパシフィックHD_2026年6月期決算短信〔日本基準〕(連結).pdf"", ""2026年6月期決算短信〔日本基準〕(連結)"")",,,,,4,,,,,,6,6,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260809515913.pdf
20260818,8084,RYODEN,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807515144.pdf"", ""2027年3月期第1四半期 決算補足資料"")","=HYPERLINK(""pdf_tmp/20260818/8084_1300_RYODEN_2027年3月期第1四半期 決算補足資料.pdf"", ""2027年3月期第1四半期 決算補足資料"")",,,,,3,,2 11 16,,,,2 17,,,,3,,,,,,,,,https://www.release.tdnet.info/inbs/140120260807515144.pdf
20260818,6340,渋谷工,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260817522041.pdf"", ""2026年6月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260818/6340_1400_渋谷工_2026年6月期 決算説明資料.pdf"", ""2026年6月期 決算説明資料"")",,15 33,,,,,,,,,28 51,,,,,24,,,,,,,,https://www.release.tdnet.info/inbs/140120260817522041.pdf
20260818,3174,ハピネス&D,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522188.pdf"", ""2026年8月期通期連結・個別業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260818/3174_1540_ハピネス&D_2026年8月期通期連結・個別業績予想の修正に関するお知らせ.pdf"", ""2026年8月期通期連結・個別業績予想の修正に関するお知らせ"")",,,,,,,,,,,,2,2,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260818522188.pdf
20260818,3487,R-CREロジ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260813519337.pdf"", ""2026年6月期 決算短信(REIT)"")","=HYPERLINK(""pdf_tmp/20260818/3487_1530_R-CREロジ_2026年6月期 決算短信(REIT).pdf"", ""2026年6月期 決算短信(REIT)"")",,,,,,,,,,,9,,,,,,,,9,,,,,https://www.release.tdnet.info/inbs/140120260813519337.pdf
20260818,6094,G-フリークアウト,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522352.pdf"", ""2026年9月期 第3第四半期決算 質疑応答集"")","=HYPERLINK(""pdf_tmp/20260818/6094_1530_G-フリークアウト_2026年9月期 第3第四半期決算 質疑応答集.pdf"", ""2026年9月期 第3第四半期決算 質疑応答集"")",,,,,,,1,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260818522352.pdf
20260818,9610,ウィルソンWLW,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522157.pdf"", ""2027年3月期第1四半期決算補足説明資料(動画)"")","=HYPERLINK(""pdf_tmp/20260818/9610_1530_ウィルソンWLW_2027年3月期第1四半期決算補足説明資料(動画).pdf"", ""2027年3月期第1四半期決算補足説明資料(動画)"")",,,,,,,,,,13,,,,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260818522157.pdf
20260818,3350,メタプラネット,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522608.pdf"", ""Nasdaq上場の米国ビットコイン・トレジャリー・プラットフォーム"")","=HYPERLINK(""pdf_tmp/20260818/3350_2130_メタプラネット_Nasdaq上場の米国ビットコイン・トレジャリー・プラットフォーム.pdf"", ""Nasdaq上場の米国ビットコイン・トレジャリー・プラットフォーム"")",,,,,,,,,,,,,,,,,,,3,,,,,https://www.release.tdnet.info/inbs/140120260818522608.pdf
20260818,3462,R-NMF,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522391.pdf"", ""本日公表の「国内不動産の取得に関するお知らせ」についての補足説明資料"")","=HYPERLINK(""pdf_tmp/20260818/3462_1530_R-NMF_本日公表の「国内不動産の取得に関するお知らせ」についての補足説明資料.pdf"", ""本日公表の「国内不動産の取得に関するお知らせ」についての補足説明資料"")",,,,,,,,,,,,,,,,,,,3,,,,,https://www.release.tdnet.info/inbs/140120260818522391.pdf
20260818,3487,R-CREロジ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520201.pdf"", ""2026年6月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260818/3487_1530_R-CREロジ_2026年6月期 決算説明会資料.pdf"", ""2026年6月期 決算説明会資料"")",,,,,,,,,,,,,,,,,,,26 28,,,,,https://www.release.tdnet.info/inbs/140120260814520201.pdf
20260818,5816,オーナンバ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522451.pdf"", ""当社に対する訴訟の提起に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260818/5816_1530_オーナンバ_当社に対する訴訟の提起に関するお知らせ.pdf"", ""当社に対する訴訟の提起に関するお知らせ"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260818522451.pdf
20260818,598A,G-チャットプラス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522325.pdf"", ""「2026年6月期決算説明資料」に関する動画書き起こし"")","=HYPERLINK(""pdf_tmp/20260818/598A_1530_G-チャットプラス_「2026年6月期決算説明資料」に関する動画書き起こし.pdf"", ""「2026年6月期決算説明資料」に関する動画書き起こし"")",,,,,,,,,,,12 20,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260818522325.pdf
20260818,7004,カナデビア,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260818522431.pdf"", ""(差替)「(開示事項の経過)当社向島工場における不適切行為について」の差替について"")","=HYPERLINK(""pdf_tmp/20260818/7004_1705_カナデビア_(差替)「(開示事項の経過)当社向島工場における不適切行為について」の差替について.pdf"", ""(差替)「(開示事項の経過)当社向島工場における不適切行為について」の差替について"")",,,,,,,,,,,24 111,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260818522431.pdf
