日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260609,6393,油研工,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260608565630.pdf"", ""2026年3月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260609/6393_1530_油研工_2026年3月期 決算説明資料.pdf"", ""2026年3月期 決算説明資料"")",,17 43 44,,,16 45,43,,,,12,,,,,,,,,12 16 20,,,24 28,,https://www.release.tdnet.info/inbs/140120260608565630.pdf
20260609,6493,NITTAN,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609565902.pdf"", ""2026年3月期決算および新中期経営計画説明会"")","=HYPERLINK(""pdf_tmp/20260609/6493_1000_NITTAN_2026年3月期決算および新中期経営計画説明会.pdf"", ""2026年3月期決算および新中期経営計画説明会"")",,29,,19,,,,,,,22 24,,,37 41 42,,,,,,,15,45,,https://www.release.tdnet.info/inbs/140120260609565902.pdf
20260609,2438,G-アスカネット,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260608565612.pdf"", ""2026年4月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260609/2438_1530_G-アスカネット_2026年4月期 決算説明資料.pdf"", ""2026年4月期 決算説明資料"")",,,22,,8 19 30,,,,,6,,,6,,32,,,,,,,,,https://www.release.tdnet.info/inbs/140120260608565612.pdf
20260609,5210,日山村硝,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260608565790.pdf"", ""2026年3月期 決算・新中期経営計画説明会"")","=HYPERLINK(""pdf_tmp/20260609/5210_1330_日山村硝_2026年3月期 決算・新中期経営計画説明会.pdf"", ""2026年3月期 決算・新中期経営計画説明会"")",,22,7 8,,,,8,,,,8,,,,,,,,11,,,,,https://www.release.tdnet.info/inbs/140120260608565790.pdf
20260609,1436,G-グリーンエナジー,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609566451.pdf"", ""2026年4月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260609/1436_1532_G-グリーンエナジー_2026年4月期 決算説明資料.pdf"", ""2026年4月期 決算説明資料"")",,,,,,,7,,,,10 41,4 31,,,,,,,,,,27,,https://www.release.tdnet.info/inbs/140120260609566451.pdf
20260609,2438,G-アスカネット,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564615.pdf"", ""2026年4月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260609/2438_1530_G-アスカネット_2026年4月期決算短信〔日本基準〕(連結).pdf"", ""2026年4月期決算短信〔日本基準〕(連結)"")",,,4,,4,,,,,,6,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605564615.pdf
20260609,4234,サンエー化研,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609566185.pdf"", ""第117期(2026年3月期)決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260609/4234_1400_サンエー化研_第117期(2026年3月期)決算説明会資料.pdf"", ""第117期(2026年3月期)決算説明会資料"")",,,,7 10 11 14 16 17,11,,,,,,10 14 17 18,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260609566185.pdf
20260609,6336,石井表記,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260608565549.pdf"", ""2027年1月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260609/6336_1400_石井表記_2027年1月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年1月期 第1四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,4,,,,4,,4,,,,,,,https://www.release.tdnet.info/inbs/140120260608565549.pdf
20260609,1433,ベステラ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609566458.pdf"", ""2027年1月期 第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260609/1433_1530_ベステラ_2027年1月期 第1四半期 決算説明資料.pdf"", ""2027年1月期 第1四半期 決算説明資料"")",,,,,,,,,,,9,2 5 6 7,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260609566458.pdf
20260609,2217,モロゾフ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260608565390.pdf"", ""2027年1月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260609/2217_1530_モロゾフ_2027年1月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年1月期 第1四半期決算短信〔日本基準〕(連結)"")",,,4,,,4,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260608565390.pdf
20260609,3180,ビューティガレージ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609565980.pdf"", ""2026年4月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260609/3180_1530_ビューティガレージ_2026年4月期 決算短信〔日本基準〕(連結).pdf"", ""2026年4月期 決算短信〔日本基準〕(連結)"")",,,,,4 6,,,,,,6,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260609565980.pdf
20260609,4633,サカタインクス,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609566244.pdf"", ""中東情勢の影響と対応について"")","=HYPERLINK(""pdf_tmp/20260609/4633_1500_サカタインクス_中東情勢の影響と対応について.pdf"", ""中東情勢の影響と対応について"")",,,3 5,5,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260609566244.pdf
20260609,6501,日立,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609566278.pdf"", ""Hitachi Investor Day 2026資料公開に関するお知らせ(エナジー事業戦略)"")","=HYPERLINK(""pdf_tmp/20260609/6501_1530_日立_Hitachi Investor Day 2026資料公開に関するお知らせ(エナジー事業戦略).pdf"", ""Hitachi Investor Day 2026資料公開に関するお知らせ(エナジー事業戦略)"")",,,,,,,4,,,,19,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260609566278.pdf
20260609,1433,ベステラ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609566425.pdf"", ""2027年1月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260609/1433_1530_ベステラ_2027年1月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年1月期 第1四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,,4,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260609566425.pdf
20260609,1436,G-グリーンエナジー,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260609566505.pdf"", ""2026年4月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260609/1436_1531_G-グリーンエナジー_2026年4月期決算短信〔日本基準〕(連結).pdf"", ""2026年4月期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,6,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260609566505.pdf
