日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260304,2590,DyDo,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575321.pdf"", ""2025年度(2026年1月期)決算概要"")","=HYPERLINK(""pdf_tmp/20260304/2590_1530_DyDo_2025年度(2026年1月期)決算概要.pdf"", ""2025年度(2026年1月期)決算概要"")",,,7 15 29 30 35 37,,,,,,,8,3 10 16 21 22 34 36 37,8 24 29 30,,,,,,,24,,,8,,https://www.release.tdnet.info/inbs/140120260304575321.pdf
20260304,2590,DyDo,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575305.pdf"", ""2026年1月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260304/2590_1530_DyDo_2026年1月期 決算短信〔日本基準〕(連結).pdf"", ""2026年1月期 決算短信〔日本基準〕(連結)"")",,8,4 7,,8,,,,,,7,,,,,,,,,,8,,,https://www.release.tdnet.info/inbs/140120260304575305.pdf
20260304,2160,G-GNI,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575482.pdf"", ""(訂正・数値データの修正)「2025年12月期 決算短信〔IFRS〕(連結)」の一部訂正について"")","=HYPERLINK(""pdf_tmp/20260304/2160_1800_G-GNI_(訂正・数値データの修正)「2025年12月期 決算短信〔IFRS〕(連結)」の一部訂正について.pdf"", ""(訂正・数値データの修正)「2025年12月期 決算短信〔IFRS〕(連結)」の一部訂正について"")",,,,,,,,,,,6,,,,,6,,,,,,,,https://www.release.tdnet.info/inbs/140120260304575482.pdf
20260304,1867,植木組,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575196.pdf"", ""業績予想の修正並びに配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260304/1867_1500_植木組_業績予想の修正並びに配当予想の修正に関するお知らせ.pdf"", ""業績予想の修正並びに配当予想の修正に関するお知らせ"")",,,,,,,2,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260304575196.pdf
20260304,3683,サイバーリンクス,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575442.pdf"", ""2025年12月期 決算説明会"")","=HYPERLINK(""pdf_tmp/20260304/3683_1400_サイバーリンクス_2025年12月期 決算説明会.pdf"", ""2025年12月期 決算説明会"")",,,,,,,,,,,54 55 61,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260304575442.pdf
20260304,4171,グローバルI,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575729.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260304/4171_1700_グローバルI_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",,,,,,,,,,,12,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260304575729.pdf
20260304,5105,TOYO TIRE,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575073.pdf"", ""新中期経営計画「中計’26」策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260304/5105_0900_TOYO TIRE_新中期経営計画「中計’26」策定に関するお知らせ.pdf"", ""新中期経営計画「中計’26」策定に関するお知らせ"")",,6 16,,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260304575073.pdf
20260304,6036,KeePer技研,月次,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575802.pdf"", ""キーパーラボ運営事業とキーパー製品等関連事業の月次速報(2月)"")","=HYPERLINK(""pdf_tmp/20260304/6036_1600_KeePer技研_キーパーラボ運営事業とキーパー製品等関連事業の月次速報(2月).pdf"", ""キーパーラボ運営事業とキーパー製品等関連事業の月次速報(2月)"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260304575802.pdf
20260304,6085,G-アーキテクツSJ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575856.pdf"", ""再発防止策の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260304/6085_1630_G-アーキテクツSJ_再発防止策の策定に関するお知らせ.pdf"", ""再発防止策の策定に関するお知らせ"")",,,,,,,,,,,1 2,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260304575856.pdf
20260304,6635,大日光,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260214562354.pdf"", ""2025年12月期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260304/6635_1530_大日光_2025年12月期決算説明資料.pdf"", ""2025年12月期決算説明資料"")",,,,,,,,,,7 12 15,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260214562354.pdf
20260304,8057,内田洋行,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260304575655.pdf"", ""2026年7月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260304/8057_1530_内田洋行_2026年7月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年7月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")",,,,,,,,,,,5,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260304575655.pdf
