日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260710,7049,G-識学,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591444.pdf"", ""2027年2月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260710/7049_1630_G-識学_2027年2月期 第1四半期決算説明資料.pdf"", ""2027年2月期 第1四半期決算説明資料"")",,,13,,13,,,,,,11 30,,,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260710591444.pdf
20260710,7373,G-アイドマHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260709590806.pdf"", ""2026年8月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260710/7373_1530_G-アイドマHD_2026年8月期 第3四半期決算説明資料.pdf"", ""2026年8月期 第3四半期決算説明資料"")",,,,,,6,,4 9 10 13,,,7 10 12 13 25 49 71,,,,,,,,4 9,,,,,https://www.release.tdnet.info/inbs/140120260709590806.pdf
20260710,137A,G-Cocolive,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591411.pdf"", ""2026年5月期 通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260710/137A_1530_G-Cocolive_2026年5月期 通期決算説明資料.pdf"", ""2026年5月期 通期決算説明資料"")",,,14 15 16 17 18,,,,,,,,44,,,,,,,,,,,44,,https://www.release.tdnet.info/inbs/140120260710591411.pdf
20260710,2653,イオン九州,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260630585096.pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260710/2653_1530_イオン九州_2027年2月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,4 6,5 6,,,,,,,,,,5,,https://www.release.tdnet.info/inbs/140120260630585096.pdf
20260710,2986,G-LAHD,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591059.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260710/2986_1130_G-LAHD_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,,2 5 6,,,,27,,,,47,,,,,https://www.release.tdnet.info/inbs/140120260710591059.pdf
20260710,5129,G-FIXER,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591600.pdf"", ""2026年8月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260710/5129_1700_G-FIXER_2026年8月期 第3四半期決算説明資料.pdf"", ""2026年8月期 第3四半期決算説明資料"")",,,,,13,,,,,,18 26 29,,,,,,,,33,,,,,https://www.release.tdnet.info/inbs/140120260710591600.pdf
20260710,6432,竹内製作所,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591084.pdf"", ""2027年2月期第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260710/6432_1430_竹内製作所_2027年2月期第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年2月期第1四半期決算短信〔日本基準〕(連結)"")",,,,4,4,,,,,,,,,,,,,4,,,,,,https://www.release.tdnet.info/inbs/140120260710591084.pdf
20260710,7523,アールビバン,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591304.pdf"", ""MBOの実施及び応募の推奨に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260710/7523_1740_アールビバン_MBOの実施及び応募の推奨に関するお知らせ.pdf"", ""MBOの実施及び応募の推奨に関するお知らせ"")",,,,,,,23 51,,,,23 51 52,,,,,,,,7 8 9 12 13 16 20 21 39 46 47,,,,,https://www.release.tdnet.info/inbs/140120260710591304.pdf
20260710,8267,イオン,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260707589187.pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260710/8267_1530_イオン_2027年2月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(連結)"")",,,10,,,,,,,,7 9 10,10,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260707589187.pdf
20260710,8267,イオン,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591478.pdf"", ""2027年2月期 第1四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260710/8267_1530_イオン_2027年2月期 第1四半期決算説明会資料.pdf"", ""2027年2月期 第1四半期決算説明会資料"")",,,,,,,,,,,3 5 6 8 14 15,,,,,,,,,,2 4 5 6 7 17,11,,https://www.release.tdnet.info/inbs/140120260710591478.pdf
