日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260915,7047,G-ポート,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536551.pdf"", ""第三者割当による新株式の発行及び自己株式の処分並びにエンゲージメント契約の締結に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260915/7047_1600_G-ポート_第三者割当による新株式の発行及び自己株式の処分並びにエンゲージメント契約の締結に関するお知らせ.pdf"", ""第三者割当による新株式の発行及び自己株式の処分並びにエンゲージメント契約の締結に関するお知らせ"")",,,,,,2,1,,,,1,,,1,,,,,,,,3,,https://www.release.tdnet.info/inbs/140120260915536551.pdf
20260915,2440,ぐるなび,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536291.pdf"", ""2027年3月期第1四半期決算に関する主な質疑応答(要旨)"")","=HYPERLINK(""pdf_tmp/20260915/2440_1130_ぐるなび_2027年3月期第1四半期決算に関する主な質疑応答(要旨).pdf"", ""2027年3月期第1四半期決算に関する主な質疑応答(要旨)"")",,,,,,,,,,,,,2,,,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260915536291.pdf
20260915,3415,トウキョウベース,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536405.pdf"", ""2027年1月期 第2四半期(中間期)決算説明資料"")","=HYPERLINK(""pdf_tmp/20260915/3415_1530_トウキョウベース_2027年1月期 第2四半期(中間期)決算説明資料.pdf"", ""2027年1月期 第2四半期(中間期)決算説明資料"")",,,,,,,,,,,4 5 21,,,,,,,,5 6,,,,,https://www.release.tdnet.info/inbs/140120260915536405.pdf
20260915,5840,P-日本総険,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536343.pdf"", ""連結業績予想の修正及び配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260915/5840_1530_P-日本総険_連結業績予想の修正及び配当予想の修正に関するお知らせ.pdf"", ""連結業績予想の修正及び配当予想の修正に関するお知らせ"")",,,,,,,,1,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260915536343.pdf
20260915,7047,G-ポート,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536567.pdf"", ""第三者割当による新株式の発行及び自己株式の処分並びにエンゲージメント契約の締結に関する補足説明資料"")","=HYPERLINK(""pdf_tmp/20260915/7047_1600_G-ポート_第三者割当による新株式の発行及び自己株式の処分並びにエンゲージメント契約の締結に関する補足説明資料.pdf"", ""第三者割当による新株式の発行及び自己株式の処分並びにエンゲージメント契約の締結に関する補足説明資料"")",,,,,,,,,,,15,,,,,,,,,,,3 6 12,,https://www.release.tdnet.info/inbs/140120260915536567.pdf
20260915,144A,P-エネルギーパワー,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536365.pdf"", ""連結決算への移行に伴う連結業績予想の公表に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260915/144A_1700_P-エネルギーパワー_連結決算への移行に伴う連結業績予想の公表に関するお知らせ.pdf"", ""連結決算への移行に伴う連結業績予想の公表に関するお知らせ"")",,,,,,,,,,,,,2,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260915536365.pdf
20260915,2433,博報堂DY,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536454.pdf"", ""2027年3月期 第 1 四半期  連結決算説明会 質疑応答要旨"")","=HYPERLINK(""pdf_tmp/20260915/2433_1130_博報堂DY_2027年3月期 第 1 四半期 連結決算説明会 質疑応答要旨.pdf"", ""2027年3月期 第 1 四半期  連結決算説明会 質疑応答要旨"")",,,,,,,,,,,,,,,,,,,1,,,,,https://www.release.tdnet.info/inbs/140120260915536454.pdf
20260915,301A,P-インデックス,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536627.pdf"", ""2026年9月期 通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260915/301A_1530_P-インデックス_2026年9月期 通期業績予想の修正に関するお知らせ.pdf"", ""2026年9月期 通期業績予想の修正に関するお知らせ"")",,,,,,,,,,,,,2,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260915536627.pdf
20260915,3086,Jフロント,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536666.pdf"", ""2026年8月度 J.フロントリテイリング 連結売上収益報告(IFRS)"")","=HYPERLINK(""pdf_tmp/20260915/3086_1530_Jフロント_2026年8月度 J.フロントリテイリング 連結売上収益報告(IFRS).pdf"", ""2026年8月度 J.フロントリテイリング 連結売上収益報告(IFRS)"")",,,,,,,,,,,3,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260915536666.pdf
20260915,4179,G-ジーネクスト,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260828527707.pdf"", ""第三者割当による新株式及び第8回新株予約権の発行に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260915/4179_1700_G-ジーネクスト_第三者割当による新株式及び第8回新株予約権の発行に関するお知らせ.pdf"", ""第三者割当による新株式及び第8回新株予約権の発行に関するお知らせ"")",,,,,,,,5 24,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260828527707.pdf
20260915,4343,イオンファン,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536609.pdf"", ""2027年2月期8月度の売上概況"")","=HYPERLINK(""pdf_tmp/20260915/4343_1530_イオンファン_2027年2月期8月度の売上概況.pdf"", ""2027年2月期8月度の売上概況"")",,,,,,,,,,,,2,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260915536609.pdf
20260915,7059,コプロHD,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260910534170.pdf"", ""中間配当予想の修正(創業20周年記念配当)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260915/7059_1530_コプロHD_中間配当予想の修正(創業20周年記念配当)に関するお知らせ.pdf"", ""中間配当予想の修正(創業20周年記念配当)に関するお知らせ"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260910534170.pdf
20260915,7320,G-Solvvy,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260915536509.pdf"", ""株式会社ジャックスとの資本業務提携及び第三者割当による自己株式の処分に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260915/7320_1600_G-Solvvy_株式会社ジャックスとの資本業務提携及び第三者割当による自己株式の処分に関するお知らせ.pdf"", ""株式会社ジャックスとの資本業務提携及び第三者割当による自己株式の処分に関するお知らせ"")",,,,,,,,,,,2 5,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260915536509.pdf
