日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260605,5902,ホッカンHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260604563044.pdf"", ""2026年3月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260605/5902_1200_ホッカンHD_2026年3月期 決算説明会資料.pdf"", ""2026年3月期 決算説明会資料"")",,,,4 10,10 12,,,,,,7,,,,,,,,12,,,,,https://www.release.tdnet.info/inbs/140120260604563044.pdf
20260605,6292,カワタ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605563692.pdf"", ""2026年3月期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260605/6292_1200_カワタ_2026年3月期決算説明会資料.pdf"", ""2026年3月期決算説明会資料"")",,,,,,,,,,,4 5 26 34,,,,,,,,29,,45,46,,https://www.release.tdnet.info/inbs/140120260605563692.pdf
20260605,6675,サクサ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260602559534.pdf"", ""中期経営計画(2026-2029)『変革から成長へ』の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260605/6675_1530_サクサ_中期経営計画(2026-2029)『変革から成長へ』の策定に関するお知らせ.pdf"", ""中期経営計画(2026-2029)『変革から成長へ』の策定に関するお知らせ"")",,,,,,11,,,,7 9 29,17 19,,,,,,,,15 17,,,,,https://www.release.tdnet.info/inbs/140120260602559534.pdf
20260605,9366,サンリツ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564272.pdf"", ""2026年3月期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260605/9366_1600_サンリツ_2026年3月期決算説明会資料.pdf"", ""2026年3月期決算説明会資料"")",,,,6 19,6 9,,,,,9 10,11,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605564272.pdf
20260605,3066,JBイレブン,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260603562260.pdf"", ""第三者割当による第7回新株予約権及び第8回新株予約権 (行使価額修正型新株予約権への転換権付)の発行に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260605/3066_1600_JBイレブン_第三者割当による第7回新株予約権及び第8回新株予約権 (行使価額修正型新株予約権への転換権付)の発行に関するお知らせ.pdf"", ""第三者割当による第7回新株予約権及び第8回新株予約権 (行使価額修正型新株予約権への転換権付)の発行に関するお知らせ"")",,,,5,5,,,,,,,,,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260603562260.pdf
20260605,436A,G-サイバーSOL,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605563785.pdf"", ""2026年4月期 通期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260605/436A_1530_G-サイバーSOL_2026年4月期 通期 決算説明資料.pdf"", ""2026年4月期 通期 決算説明資料"")",,,30,,16 30,,,,,5,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605563785.pdf
20260605,436A,G-サイバーSOL,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605563787.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260605/436A_1530_G-サイバーSOL_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,48,,43 48,,,,,34,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605563787.pdf
20260605,5391,A&Aマテリアル,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260604563199.pdf"", ""2026年3月期 決算説明会"")","=HYPERLINK(""pdf_tmp/20260605/5391_1030_A&Aマテリアル_2026年3月期 決算説明会.pdf"", ""2026年3月期 決算説明会"")",,,3 10 11,,,,,,,,17,,,,,,,,,,,19,,https://www.release.tdnet.info/inbs/140120260604563199.pdf
20260605,6085,G-アーキテクツSJ,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564328.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260605/6085_1445_G-アーキテクツSJ_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,6 40,5 6 30 40,,,,,,,,5 38,,,,,https://www.release.tdnet.info/inbs/140120260605564328.pdf
20260605,7078,G-INC HD,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564164.pdf"", ""(訂正・数値データ訂正)「2026年3月期 決算短信 〔日本基準〕(連結)」の一部訂正について"")","=HYPERLINK(""pdf_tmp/20260605/7078_1630_G-INC HD_(訂正・数値データ訂正)「2026年3月期 決算短信 〔日本基準〕(連結)」の一部訂正について.pdf"", ""(訂正・数値データ訂正)「2026年3月期 決算短信 〔日本基準〕(連結)」の一部訂正について"")",,,,,,,,,,,5 6,,,,,,,,6,,,6,,https://www.release.tdnet.info/inbs/140120260605564164.pdf
20260605,9997,ベルーナ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605563799.pdf"", ""2026年3月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260605/9997_1430_ベルーナ_2026年3月期 決算説明会資料.pdf"", ""2026年3月期 決算説明会資料"")",,,,,5,,11 14,,,,5,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605563799.pdf
20260605,2353,日駐,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260604563589.pdf"", ""2026年7月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260605/2353_1530_日駐_2026年7月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年7月期第3四半期決算短信〔日本基準〕(連結)"")",,,4 6,,,,,,,,,,,,,4 5,,,,,,,,https://www.release.tdnet.info/inbs/140120260604563589.pdf
20260605,3287,R-星野,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260602560369.pdf"", ""ポートフォリオ運営実績に関するお知らせ(2026年4月度)"")","=HYPERLINK(""pdf_tmp/20260605/3287_1530_R-星野_ポートフォリオ運営実績に関するお知らせ(2026年4月度).pdf"", ""ポートフォリオ運営実績に関するお知らせ(2026年4月度)"")",,,,,,,,,,,,,,,2,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260602560369.pdf
20260605,401A,R-霞ヶ関ホテル,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564248.pdf"", ""ホテル運営実績に関するお知らせ(2026年4月度)"")","=HYPERLINK(""pdf_tmp/20260605/401A_1530_R-霞ヶ関ホテル_ホテル運営実績に関するお知らせ(2026年4月度).pdf"", ""ホテル運営実績に関するお知らせ(2026年4月度)"")",,,,,,,,,,,2,,,,,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260605564248.pdf
20260605,6040,G-日本スキー,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564307.pdf"", ""2026年7月期第3四半期 決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260605/6040_1530_G-日本スキー_2026年7月期第3四半期 決算短信[日本基準](連結).pdf"", ""2026年7月期第3四半期 決算短信[日本基準](連結)"")",,,,,6,,,,,,4,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605564307.pdf
20260605,6763,帝通工,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605563669.pdf"", ""2026年3月期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260605/6763_1200_帝通工_2026年3月期決算説明会資料.pdf"", ""2026年3月期決算説明会資料"")",,,,2 11 12,,,,,,,,,,,,,,,,,,30,,https://www.release.tdnet.info/inbs/140120260605563669.pdf
20260605,7777,G-3Dマトリックス,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260604563496.pdf"", ""業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260605/7777_0800_G-3Dマトリックス_業績予想の修正に関するお知らせ.pdf"", ""業績予想の修正に関するお知らせ"")",,,,,,1,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260604563496.pdf
20260605,8203,MrMaxHD,月次,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605563952.pdf"", ""2026年5月度 MrMax月次の売上状況について"")","=HYPERLINK(""pdf_tmp/20260605/8203_1500_MrMaxHD_2026年5月度 MrMax月次の売上状況について.pdf"", ""2026年5月度 MrMax月次の売上状況について"")",,,1,,1,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605563952.pdf
20260605,9686,東洋テック,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564440.pdf"", ""(訂正)「2026年3月期決算説明動画配信に関するお知らせ」の一部訂正について"")","=HYPERLINK(""pdf_tmp/20260605/9686_1630_東洋テック_(訂正)「2026年3月期決算説明動画配信に関するお知らせ」の一部訂正について.pdf"", ""(訂正)「2026年3月期決算説明動画配信に関するお知らせ」の一部訂正について"")",,,6 7,,,,,,,,7,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605564440.pdf
20260605,2160,G-GNI,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564617.pdf"", ""あゆみ製薬ホールディングス株式会社の完全子会社化について"")","=HYPERLINK(""pdf_tmp/20260605/2160_1840_G-GNI_あゆみ製薬ホールディングス株式会社の完全子会社化について.pdf"", ""あゆみ製薬ホールディングス株式会社の完全子会社化について"")",,,,,,,,,,,,,,,,,,,,,17,,,https://www.release.tdnet.info/inbs/140120260605564617.pdf
20260605,2413,エムスリー,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564413.pdf"", ""ワイズマンの連結子会社化について(補足資料)"")","=HYPERLINK(""pdf_tmp/20260605/2413_1530_エムスリー_ワイズマンの連結子会社化について(補足資料).pdf"", ""ワイズマンの連結子会社化について(補足資料)"")",,,,,,,,,,,,,,,,,,,,,,11,,https://www.release.tdnet.info/inbs/140120260605564413.pdf
20260605,2894,石井食,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260604563582.pdf"", ""(訂正・数値データ訂正)「2026年3月期決算短信〔日本基準〕(連結)」の一部訂正について"")","=HYPERLINK(""pdf_tmp/20260605/2894_1830_石井食_(訂正・数値データ訂正)「2026年3月期決算短信〔日本基準〕(連結)」の一部訂正について.pdf"", ""(訂正・数値データ訂正)「2026年3月期決算短信〔日本基準〕(連結)」の一部訂正について"")",,,5,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260604563582.pdf
20260605,3181,買取王国,月次,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605563995.pdf"", ""2026年5月 月次売上概況"")","=HYPERLINK(""pdf_tmp/20260605/3181_1430_買取王国_2026年5月 月次売上概況.pdf"", ""2026年5月 月次売上概況"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605563995.pdf
20260605,3193,エターナルホスピG,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605563896.pdf"", ""2026年7月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260605/3193_1530_エターナルホスピG_2026年7月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年7月期 第3四半期決算短信〔日本基準〕(連結)"")",,,4,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605563896.pdf
20260605,3193,エターナルホスピG,月次,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564144.pdf"", ""月次報告(2026年5月度)"")","=HYPERLINK(""pdf_tmp/20260605/3193_1530_エターナルホスピG_月次報告(2026年5月度).pdf"", ""月次報告(2026年5月度)"")",,,1,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605564144.pdf
20260605,3547,ユニシアHD,月次,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564064.pdf"", ""月次速報(2026年5月度)"")","=HYPERLINK(""pdf_tmp/20260605/3547_1600_ユニシアHD_月次速報(2026年5月度).pdf"", ""月次速報(2026年5月度)"")",,,,,,,,,,,2,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605564064.pdf
20260605,3662,エイチームHD,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260605564325.pdf"", ""2026年7月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260605/3662_1530_エイチームHD_2026年7月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年7月期 第3四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,13,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260605564325.pdf
20260605,3733,ソフトウェアS,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260603562181.pdf"", ""2026年10月期第2四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260605/3733_1545_ソフトウェアS_2026年10月期第2四半期決算短信〔日本基準〕(連結).pdf"", ""2026年10月期第2四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,,,,,,4,,,,,,,,https://www.release.tdnet.info/inbs/140120260603562181.pdf
20260605,3854,アイル,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260604563189.pdf"", ""2026年7月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260605/3854_1540_アイル_2026年7月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年7月期 第3四半期決算短信〔日本基準〕(連結)"")",,,,,5,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260604563189.pdf
