日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260713,5631,日製鋼所,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591714.pdf"", ""中期経営計画「JGP2028」アップデートに関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260713/5631_1130_日製鋼所_中期経営計画「JGP2028」アップデートに関するお知らせ.pdf"", ""中期経営計画「JGP2028」アップデートに関するお知らせ"")",,14 28 30,,,,,,,,,18 32 33,10,17,,15 20,,14 20 22 39,,37,,,15 25,,https://www.release.tdnet.info/inbs/140120260710591714.pdf
20260713,4076,G-シイエヌエス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260708589873.pdf"", ""2026年5月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260713/4076_1530_G-シイエヌエス_2026年5月期 決算説明資料.pdf"", ""2026年5月期 決算説明資料"")",,,,,,,,,,5 14,8,,,,,,,5,14,,,,,https://www.release.tdnet.info/inbs/140120260708589873.pdf
20260713,3907,シリコンスタジオ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591110.pdf"", ""2026年11月期 第2四半期(中間期)決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260713/3907_1600_シリコンスタジオ_2026年11月期 第2四半期(中間期)決算短信〔日本基準〕(非連結).pdf"", ""2026年11月期 第2四半期(中間期)決算短信〔日本基準〕(非連結)"")",,,,,,4,,,,,4,,,,,4,,,,,,,,https://www.release.tdnet.info/inbs/140120260710591110.pdf
20260713,3994,マネーフォワード,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260713592129.pdf"", ""2026年11月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260713/3994_1530_マネーフォワード_2026年11月期 第2四半期決算説明資料.pdf"", ""2026年11月期 第2四半期決算説明資料"")",,,9 13,,,,4 5 53 54,,,,13 21 33,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260713592129.pdf
20260713,6897,ツインバード,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260713591887.pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260713/6897_1500_ツインバード_2027年2月期 第1四半期決算短信〔日本基準〕(非連結).pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(非連結)"")",,,5,,,,,,,,4,,,,,5,,,,,,,,https://www.release.tdnet.info/inbs/140120260713591887.pdf
20260713,7513,コジマ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624578385.pdf"", ""2026年8月期 第3四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260713/7513_1530_コジマ_2026年8月期 第3四半期決算補足説明資料.pdf"", ""2026年8月期 第3四半期決算補足説明資料"")",,,,,8,,15,,,,,4,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260624578385.pdf
20260713,7725,インターアクション,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260710591737.pdf"", ""2026年5月期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260713/7725_1600_インターアクション_2026年5月期決算説明会資料.pdf"", ""2026年5月期決算説明会資料"")",,,,,,,,,,,7 9,,,,15,3 7 15,,,,,,,,https://www.release.tdnet.info/inbs/140120260710591737.pdf
20260713,9278,ブックオフGHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260713592260.pdf"", ""2026年5月期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260713/9278_1530_ブックオフGHD_2026年5月期決算説明資料.pdf"", ""2026年5月期決算説明資料"")",,,,,14,,4,36,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260713592260.pdf
20260713,2462,ライク,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260713592514.pdf"", ""長期経営計画(2027年5月期~2035年5月期)の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260713/2462_1830_ライク_長期経営計画(2027年5月期~2035年5月期)の策定に関するお知らせ.pdf"", ""長期経営計画(2027年5月期~2035年5月期)の策定に関するお知らせ"")",,,,,,,,,,,7 32,,,,,,,,7,,,,,https://www.release.tdnet.info/inbs/140120260713592514.pdf
20260713,3080,ジェーソン,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260713591984.pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260713/3080_1600_ジェーソン_2027年2月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(連結)"")",,4,,,4,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260713591984.pdf
