日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260513,4061,デンカ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260512526600.pdf"", ""2026年3月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260513/4061_1000_デンカ_2026年3月期 決算説明会資料.pdf"", ""2026年3月期 決算説明会資料"")",,,14 27,18,11 13 23 26,,5,5,,,2 7 8 9 12 26 27,,,18,23,,,,23 26,,,,,https://www.release.tdnet.info/inbs/140120260512526600.pdf
20260513,5463,丸一鋼管,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260512526433.pdf"", ""2026年3月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260513/5463_1530_丸一鋼管_2026年3月期 決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 決算短信〔日本基準〕(連結)"")",,6,,6,6,,,,,,4,,,,6,6,6,,4 5,,,,,https://www.release.tdnet.info/inbs/140120260512526433.pdf
20260513,2980,SREHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260513529812.pdf"", ""2026年3月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260513/2980_1530_SREHD_2026年3月期 決算説明資料.pdf"", ""2026年3月期 決算説明資料"")",,,13,,9,13,,,,13,3 6 13 15 23,7,,,,,,,,,,18,,https://www.release.tdnet.info/inbs/140120260513529812.pdf
20260513,6417,SANKYO,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260512526540.pdf"", ""2026年3月期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260513/6417_1130_SANKYO_2026年3月期決算説明資料.pdf"", ""2026年3月期決算説明資料"")",,4 11 13 17 18 40 43 48 49,,,,,,,,18,17,,,,21,,,,20,,3 17 18 24 35,21 22,,https://www.release.tdnet.info/inbs/140120260512526540.pdf
20260513,4635,東インキ,資本コストや株価,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260507517604.pdf"", ""2027年3月期業績予想・2026年3月期決算概況および資本コストや株価を意識した経営の実現に向けた対応(2026年5月アップデート版)"")","=HYPERLINK(""pdf_tmp/20260513/4635_1400_東インキ_2027年3月期業績予想・2026年3月期決算概況および資本コストや株価を意識した経営の実現に向けた対応(2026年5月アップデート版).pdf"", ""2027年3月期業績予想・2026年3月期決算概況および資本コストや株価を意識した経営の実現に向けた対応(2026年5月アップデート版)"")",,,8 9 11 13 16 18 19 32,7 13,,3,,,,,6 16 23 30,,,8,,,,,16 30 38,,,,,https://www.release.tdnet.info/inbs/140120260507517604.pdf
20260513,5232,住友大阪,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260512527162.pdf"", ""2026-28年度 中期経営計画"")","=HYPERLINK(""pdf_tmp/20260513/5232_1430_住友大阪_2026-28年度 中期経営計画.pdf"", ""2026-28年度 中期経営計画"")",,25,,,12 16 22 24 26 27 28,,,,,,45,,13,12,,,,,13,,,,,https://www.release.tdnet.info/inbs/140120260512527162.pdf
20260513,5463,丸一鋼管,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260512526567.pdf"", ""2026年3月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260513/5463_1530_丸一鋼管_2026年3月期 決算説明会資料.pdf"", ""2026年3月期 決算説明会資料"")",,14,,19,12,,,,,,6,,,,12,,,,6,,,,,https://www.release.tdnet.info/inbs/140120260512526567.pdf
20260513,6379,レイズネクスト,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260513528669.pdf"", ""2026年3月期通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260513/6379_1400_レイズネクスト_2026年3月期通期決算説明資料.pdf"", ""2026年3月期通期決算説明資料"")",,,,,,,2,,,,25 28 56,2 3 23,,,,,9 16 31 32,,,,,56,32,https://www.release.tdnet.info/inbs/140120260513528669.pdf
20260513,6768,タムラ製,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260513529412.pdf"", ""2026年3月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260513/6768_1500_タムラ製_2026年3月期 決算説明会資料.pdf"", ""2026年3月期 決算説明会資料"")",,,14,5,,,,,,,21 22 23 50,,,29,,,,,31 32,,,15 23,,https://www.release.tdnet.info/inbs/140120260513529412.pdf
20260513,7296,FCC,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260513528152.pdf"", ""2025年度決算説明資料及び第13次中期経営計画"")","=HYPERLINK(""pdf_tmp/20260513/7296_1530_FCC_2025年度決算説明資料及び第13次中期経営計画.pdf"", ""2025年度決算説明資料及び第13次中期経営計画"")",,42,,7 8 19,,,,29,,,42,,,,,,,,,,,29,38,https://www.release.tdnet.info/inbs/140120260513528152.pdf
