日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260316,9279,ギフトHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260316582235.pdf"", ""2026年10月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260316/9279_1530_ギフトHD_2026年10月期第1四半期決算説明資料.pdf"", ""2026年10月期第1四半期決算説明資料"")",,,22,,,,4 6 12 21 53,53,,,4 7,4 6,,,,,,,,,,38,,https://www.release.tdnet.info/inbs/140120260316582235.pdf
20260316,1885,東亜建,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260316582662.pdf"", ""中期経営計画 <2026-2028>「社会の要請に応える人材と事業の成長」の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260316/1885_1600_東亜建_中期経営計画 _2026-2028_「社会の要請に応える人材と事業の成長」の策定に関するお知らせ.pdf"", ""中期経営計画 <2026-2028>「社会の要請に応える人材と事業の成長」の策定に関するお知らせ"")",,,,,,,,,,,1 10 11 12 13,11 26,11,,,,,,26,,,,28,https://www.release.tdnet.info/inbs/140120260316582662.pdf
20260316,278A,G-テラドローン,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260311579945.pdf"", ""2026年1月期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260316/278A_1530_G-テラドローン_2026年1月期決算説明資料.pdf"", ""2026年1月期決算説明資料"")",,,,,32,21 33,,,,,49,,,,,,,,5 19 26 29 34 40,,,42,,https://www.release.tdnet.info/inbs/140120260311579945.pdf
20260316,9279,ギフトHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260316582244.pdf"", ""2026年10月期 1Q決算について想定されるご質問に対する回答"")","=HYPERLINK(""pdf_tmp/20260316/9279_1530_ギフトHD_2026年10月期 1Q決算について想定されるご質問に対する回答.pdf"", ""2026年10月期 1Q決算について想定されるご質問に対する回答"")",,,1 2,,2,,1,,,,1,1,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260316582244.pdf
20260316,3350,メタプラネット,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260316582973.pdf"", ""第三者割当による新株式及び第26回新株予約権の発行に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260316/3350_1800_メタプラネット_第三者割当による新株式及び第26回新株予約権の発行に関するお知らせ.pdf"", ""第三者割当による新株式及び第26回新株予約権の発行に関するお知らせ"")",,,,,10,,,8,,,2 20,,,,,,,,4 9 22,,,,,https://www.release.tdnet.info/inbs/140120260316582973.pdf
20260316,3350,メタプラネット,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260316582966.pdf"", ""第三者割当による第27回新株予約権(行使価額修正条項、mNAV条項、下限行使価額修正条項及び行使停止条項付)の発行及び新株予約権の買取契約の締結"")","=HYPERLINK(""pdf_tmp/20260316/3350_1800_メタプラネット_第三者割当による第27回新株予約権(行使価額修正条項、mNAV条項、下限行使価額修正条項及び行使停止条項付)の発行及び新株予約権の買取契約の締結.pdf"", ""第三者割当による第27回新株予約権(行使価額修正条項、mNAV条項、下限行使価額修正条項及び行使停止条項付)の発行及び新株予約権の買取契約の締結"")",,,,,14 25,,,11 27,,,3 9 19 23 33,,,,,,,,4 12 24 28 33,,,,,https://www.release.tdnet.info/inbs/140120260316582966.pdf
20260316,3665,エニグモ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260314582069.pdf"", ""2026年1月期 決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260316/3665_1500_エニグモ_2026年1月期 決算補足説明資料.pdf"", ""2026年1月期 決算補足説明資料"")",,,,,,,,,,,9,2 5,2 5,,,7,,,,,,,,https://www.release.tdnet.info/inbs/140120260314582069.pdf
20260316,6464,ツバキ・ナカシマ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260316582285.pdf"", ""(訂正・数値データ訂正)「2025年12月期 決算短信〔IFRS〕(連結)」の一部訂正について"")","=HYPERLINK(""pdf_tmp/20260316/6464_1600_ツバキ・ナカシマ_(訂正・数値データ訂正)「2025年12月期 決算短信〔IFRS〕(連結)」の一部訂正について.pdf"", ""(訂正・数値データ訂正)「2025年12月期 決算短信〔IFRS〕(連結)」の一部訂正について"")",,,,,,,,,,7,7,,,,,,,,5,,,7,,https://www.release.tdnet.info/inbs/140120260316582285.pdf
20260316,7164,全国保証,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260316582395.pdf"", ""全国保証株式会社 次期中期経営計画について"")","=HYPERLINK(""pdf_tmp/20260316/7164_1710_全国保証_全国保証株式会社 次期中期経営計画について.pdf"", ""全国保証株式会社 次期中期経営計画について"")",,,,,,,,,,37,,34 37,34 37,,,,,,39,,,,,https://www.release.tdnet.info/inbs/140120260316582395.pdf
20260316,2162,nms HD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260316582874.pdf"", ""特別調査委員会の調査報告書の公表に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260316/2162_1700_nms HD_特別調査委員会の調査報告書の公表に関するお知らせ.pdf"", ""特別調査委員会の調査報告書の公表に関するお知らせ"")",,,,,,,,23 26 30,,,23 30,,,,,,,,31 35,,,,,https://www.release.tdnet.info/inbs/140120260316582874.pdf
