日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260810,2901,ウェルディッシュ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260810516526.pdf"", ""独立調査委員会の最終調査報告書の公表に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260810/2901_1200_ウェルディッシュ_独立調査委員会の最終調査報告書の公表に関するお知らせ.pdf"", ""独立調査委員会の最終調査報告書の公表に関するお知らせ"")",102 103,,,,101,,114,,,97,17 52 71 94 115 141,,97 120 167,,,,,,116,,,,,https://www.release.tdnet.info/inbs/140120260810516526.pdf
20260810,4631,DIC,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806513102.pdf"", ""2026年12月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260810/4631_1200_DIC_2026年12月期 第2四半期決算説明資料.pdf"", ""2026年12月期 第2四半期決算説明資料"")",,,9 11 12 17,,,,2,,,,2 3 4 11 12 13 14,5,,,,,,,3 4,,,12,,https://www.release.tdnet.info/inbs/140120260806513102.pdf
20260810,4919,ミルボン,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807515771.pdf"", ""2026年12月期(第67期)第2四半期 株式会社ミルボン決算説明資料"")","=HYPERLINK(""pdf_tmp/20260810/4919_1530_ミルボン_2026年12月期(第67期)第2四半期 株式会社ミルボン決算説明資料.pdf"", ""2026年12月期(第67期)第2四半期 株式会社ミルボン決算説明資料"")",,,,,,,2 15 21 29 37,,,9,2 4 5 6 36 41,11 21 42,45,,,,,,,,,32,,https://www.release.tdnet.info/inbs/140120260807515771.pdf
20260810,3173,Cominix,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807514858.pdf"", ""2027年3月期第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260810/3173_1600_Cominix_2027年3月期第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期第1四半期決算短信〔日本基準〕(連結)"")",,,4,,5,,,,,,4,,,,4,,,,,,,4,,https://www.release.tdnet.info/inbs/140120260807514858.pdf
20260810,5351,品川リフラ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260810516472.pdf"", ""2027年3月期  第1四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260810/5351_1530_品川リフラ_2027年3月期 第1四半期決算補足説明資料.pdf"", ""2027年3月期  第1四半期決算補足説明資料"")",,,,9 11,,,,,,,11,,,,7,,,,4,,,6,,https://www.release.tdnet.info/inbs/140120260810516472.pdf
20260810,559A,梅乃宿酒造,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260810517141.pdf"", ""2026年6月期通期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260810/559A_1700_梅乃宿酒造_2026年6月期通期決算補足説明資料.pdf"", ""2026年6月期通期決算補足説明資料"")",,9,11,,6 12,,,,,,,,,5,,,,,,,,18,,https://www.release.tdnet.info/inbs/140120260810517141.pdf
20260810,7957,フジコピアン,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260810516937.pdf"", ""2026年12月期第2四半期(中間期)連結業績予想数値と実績の差異および通期連結業績予想修正ならびに配当予想修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260810/7957_1530_フジコピアン_2026年12月期第2四半期(中間期)連結業績予想数値と実績の差異および通期連結業績予想修正ならびに配当予想修正に関するお知らせ.pdf"", ""2026年12月期第2四半期(中間期)連結業績予想数値と実績の差異および通期連結業績予想修正ならびに配当予想修正に関するお知らせ"")",,,,2,2,2,,,,,2,,,,,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260810516937.pdf
20260810,9788,ナック,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260810516855.pdf"", ""2027年3月期 第1四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260810/9788_1530_ナック_2027年3月期 第1四半期決算補足説明資料.pdf"", ""2027年3月期 第1四半期決算補足説明資料"")",,,4 14 18,,,,,,,44 51,4 22,,,,,,47,,26 44,,,,,https://www.release.tdnet.info/inbs/140120260810516855.pdf
20260810,2207,meito,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510272.pdf"", ""2027年3月期 第1四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260810/2207_1600_meito_2027年3月期 第1四半期決算短信[日本基準](連結).pdf"", ""2027年3月期 第1四半期決算短信[日本基準](連結)"")",,,4,,4,,,,,,5,,,,,4,,,,,,,,https://www.release.tdnet.info/inbs/140120260805510272.pdf
20260810,2894,石井食,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260810516927.pdf"", ""2027年3月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260810/2894_1600_石井食_2027年3月期 第1四半期決算説明資料.pdf"", ""2027年3月期 第1四半期決算説明資料"")",,,,,2,,,,,,2,,,,,,2,,4,,,,,https://www.release.tdnet.info/inbs/140120260810516927.pdf
