日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260528,6167,冨士ダイス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528552160.pdf"", ""2026年3月期 決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260528/6167_1120_冨士ダイス_2026年3月期 決算補足説明資料.pdf"", ""2026年3月期 決算補足説明資料"")",,,2 24 25 27,2 25 26,,,,,,6 7 26 30,21 27,,,,17,,,,30,,34 35 45,14,,https://www.release.tdnet.info/inbs/140120260528552160.pdf
20260528,6521,G-オキサイド,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528553504.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260528/6521_1800_G-オキサイド_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,26,,,,,23 80,,,,25 81 84 85,,,,,,,,8 86 88,5,,38,89,https://www.release.tdnet.info/inbs/140120260528553504.pdf
20260528,3863,日本紙,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528552184.pdf"", ""中期経営計画2030の公表について"")","=HYPERLINK(""pdf_tmp/20260528/3863_1300_日本紙_中期経営計画2030の公表について.pdf"", ""中期経営計画2030の公表について"")",,,8 21,,,,,,,4 8,51,8,,,,,22,,,,,,,https://www.release.tdnet.info/inbs/140120260528552184.pdf
20260528,6584,三桜工,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528551892.pdf"", ""2026年3月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260528/6584_1530_三桜工_2026年3月期 決算説明会資料.pdf"", ""2026年3月期 決算説明会資料"")",,,,15,,,,,,23,4 53,,,,,,,,4 6,,,18,,https://www.release.tdnet.info/inbs/140120260528551892.pdf
20260528,7414,小野建,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528551865.pdf"", ""2026年3月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260528/7414_1000_小野建_2026年3月期 決算説明資料.pdf"", ""2026年3月期 決算説明資料"")",,,,29,29,,,,,,9,,,,16,3,,,,,,,,https://www.release.tdnet.info/inbs/140120260528551865.pdf
20260528,3495,香陵住販,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260527550202.pdf"", ""2026年9月期第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260528/3495_1600_香陵住販_2026年9月期第2四半期決算説明資料.pdf"", ""2026年9月期第2四半期決算説明資料"")",,,,,,,4 21,,,14,9 11,4,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260527550202.pdf
20260528,4735,京進,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528552217.pdf"", ""2026年2月期 決算・経営方針説明会資料"")","=HYPERLINK(""pdf_tmp/20260528/4735_1300_京進_2026年2月期 決算・経営方針説明会資料.pdf"", ""2026年2月期 決算・経営方針説明会資料"")",,,,,,,,,,19,14 19,9,,,,,,,,,,19,,https://www.release.tdnet.info/inbs/140120260528552217.pdf
20260528,6224,G-JRC,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260522545690.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260528/6224_1530_G-JRC_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",36,9,,,,,,,,,,,,,,,,,,,8 26 36,38 70 72,,https://www.release.tdnet.info/inbs/140120260522545690.pdf
20260528,7590,タカショー,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528552440.pdf"", ""2027年1月期 第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260528/7590_1330_タカショー_2027年1月期 第1四半期 決算説明資料.pdf"", ""2027年1月期 第1四半期 決算説明資料"")",,,55,,,,,,,,3 52,,,,,,,,52,,,34 35 36,,https://www.release.tdnet.info/inbs/140120260528552440.pdf
20260528,3252,地主,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528552509.pdf"", ""2026年12月期 第1四半期決算に関する質疑応答"")","=HYPERLINK(""pdf_tmp/20260528/3252_1530_地主_2026年12月期 第1四半期決算に関する質疑応答.pdf"", ""2026年12月期 第1四半期決算に関する質疑応答"")",,,,,,,,,,1,,6,,,,,,,1 6,,,,,https://www.release.tdnet.info/inbs/140120260528552509.pdf
