日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260413,2687,CVSベイ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260413502881.pdf"", ""2026年2月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260413/2687_1615_CVSベイ_2026年2月期 決算短信〔日本基準〕(連結).pdf"", ""2026年2月期 決算短信〔日本基準〕(連結)"")",,,,,,,,,,,4 5,,9,,,4,,,5 9,,,,,https://www.release.tdnet.info/inbs/140120260413502881.pdf
20260413,3608,TSI HD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260411502146.pdf"", ""2026年2月期 通期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260413/3608_1000_TSI HD_2026年2月期 通期決算説明会資料.pdf"", ""2026年2月期 通期決算説明会資料"")",,,,,,,,,,6 8,5 6 8,29,,,,,,,7,,,,,https://www.release.tdnet.info/inbs/140120260411502146.pdf
20260413,7049,G-識学,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260413502835.pdf"", ""2026年2月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260413/7049_1630_G-識学_2026年2月期決算短信〔日本基準〕(連結).pdf"", ""2026年2月期決算短信〔日本基準〕(連結)"")",,,4,,4,,,,,,2,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260413502835.pdf
20260413,7085,カーブスHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260413502396.pdf"", ""2026年8月期第2四半期(中間期)決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260413/7085_1530_カーブスHD_2026年8月期第2四半期(中間期)決算補足説明資料.pdf"", ""2026年8月期第2四半期(中間期)決算補足説明資料"")",,,4 17,,,,10 11,,,,6 38 39,10,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260413502396.pdf
20260413,8167,リテールパートナーズ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410502112.pdf"", ""2026年2月期 決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260413/8167_1500_リテールパートナーズ_2026年2月期 決算短信[日本基準](連結).pdf"", ""2026年2月期 決算短信[日本基準](連結)"")",,7,5 7,,5,,,,,9,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260410502112.pdf
20260413,2736,フェスタリアHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260413502849.pdf"", ""2026年8月期 第2四半期(中間期)連結業績予想と実績値との差異に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260413/2736_1600_フェスタリアHD_2026年8月期 第2四半期(中間期)連結業績予想と実績値との差異に関するお知らせ.pdf"", ""2026年8月期 第2四半期(中間期)連結業績予想と実績値との差異に関するお知らせ"")",,,2,,,,,,,1,,2,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260413502849.pdf
20260413,276A,G-ククレブ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410501512.pdf"", ""2026年8月期第2四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260413/276A_1530_G-ククレブ_2026年8月期第2四半期 決算説明資料.pdf"", ""2026年8月期第2四半期 決算説明資料"")",,,,,,18,2 4 5 6,,,,7 18 42 48,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260410501512.pdf
20260413,3562,No.1,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260409501105.pdf"", ""2026年2月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260413/3562_1530_No.1_2026年2月期 決算説明資料.pdf"", ""2026年2月期 決算説明資料"")",,,11,,,,,,,,,29,18,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260409501105.pdf
20260413,3612,ワールド,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260413502422.pdf"", ""上場廃止となった子会社(株式会社ライトオン)に関する決算開示について"")","=HYPERLINK(""pdf_tmp/20260413/3612_1530_ワールド_上場廃止となった子会社(株式会社ライトオン)に関する決算開示について.pdf"", ""上場廃止となった子会社(株式会社ライトオン)に関する決算開示について"")",,,,,,,,,,5,6,,5,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260413502422.pdf
20260413,373A,G-リップス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260413502192.pdf"", ""2026年8月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260413/373A_1600_G-リップス_2026年8月期 第2四半期決算説明資料.pdf"", ""2026年8月期 第2四半期決算説明資料"")",,,,,,,,,,4 8,,,,,,,,,,,26,23 25 26 27,,https://www.release.tdnet.info/inbs/140120260413502192.pdf
20260413,542A,G-ビタブリッドJ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260412502164.pdf"", ""2026年2月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260413/542A_1530_G-ビタブリッドJ_2026年2月期 決算説明資料.pdf"", ""2026年2月期 決算説明資料"")",,41,,,51,,,,,,3 25,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260412502164.pdf
20260413,5578,G-ARアドバンスト,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260413502850.pdf"", ""2026年8月期第2四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260413/5578_1605_G-ARアドバンスト_2026年8月期第2四半期 決算説明資料.pdf"", ""2026年8月期第2四半期 決算説明資料"")",,,,,,,8 26,,,,7 24 27 75 77,6 24 30,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260413502850.pdf
20260413,6634,JNグループ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410502000.pdf"", ""2026年11月期第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260413/6634_1530_JNグループ_2026年11月期第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年11月期第1四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,6,5 6,,6,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260410502000.pdf
20260413,7085,カーブスHD,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260413502403.pdf"", ""2026年8月期第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260413/7085_1530_カーブスHD_2026年8月期第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年8月期第2四半期(中間期)決算短信〔日本基準〕(連結)"")",,,,,,,7,,,,,5,,,,,,,7,,,,,https://www.release.tdnet.info/inbs/140120260413502403.pdf
