日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260807,2264,森永乳,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806513089.pdf"", ""2027年3月期第1四半期決算説明会"")","=HYPERLINK(""pdf_tmp/20260807/2264_1530_森永乳_2027年3月期第1四半期決算説明会.pdf"", ""2027年3月期第1四半期決算説明会"")",,,2 4 5 6 8 9 10 11 15 16 17 18,,,4 5 6 17,2 8 9 10 11 16 18,2 8 9,,,2 14,9 10,,11,,,,,11 18,,,,,https://www.release.tdnet.info/inbs/140120260806513089.pdf
20260807,9268,オプティマス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260804508645.pdf"", ""2027年3月期 第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/9268_1530_オプティマス_2027年3月期 第1四半期 決算説明資料.pdf"", ""2027年3月期 第1四半期 決算説明資料"")",,,,,,,13,13,,,13 49 50,,13,,27 49 50,,,49,19,,31 55,,,https://www.release.tdnet.info/inbs/140120260804508645.pdf
20260807,268A,リガク,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807515240.pdf"", ""2026年12月期第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/268A_1530_リガク_2026年12月期第2四半期決算説明資料.pdf"", ""2026年12月期第2四半期決算説明資料"")",,5,,,5 8 22 25,19,,,,,2 8 21 22,5,,,5,,,,,,,13 38,,https://www.release.tdnet.info/inbs/140120260807515240.pdf
20260807,2938,オカムラ食品工業,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806513551.pdf"", ""2026年6月期 決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260807/2938_1400_オカムラ食品工業_2026年6月期 決算補足説明資料.pdf"", ""2026年6月期 決算補足説明資料"")",,7 22 23 24 25 41,,13 16,16,,,,,7,12 13 15 17,,6,,,,,,14,,,,,https://www.release.tdnet.info/inbs/140120260806513551.pdf
20260807,5805,SWCC,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807514230.pdf"", ""2027年3月期第1四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260807/5805_1400_SWCC_2027年3月期第1四半期決算補足説明資料.pdf"", ""2027年3月期第1四半期決算補足説明資料"")",,8 9 10 16,,7 14,,15,5 13 14 15 16 18,,,,4,5,,,,,,,15 17,,,,,https://www.release.tdnet.info/inbs/140120260807514230.pdf
20260807,5957,日東精工,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807513879.pdf"", ""2026年12月期第2四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260807/5957_1530_日東精工_2026年12月期第2四半期決算補足説明資料.pdf"", ""2026年12月期第2四半期決算補足説明資料"")",,19,14,5,,,,,,,12 14,,,,,17,12 14,,,,,,18,https://www.release.tdnet.info/inbs/140120260807513879.pdf
20260807,2815,アリアケ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806513501.pdf"", ""2027年3月期 第1四半期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260807/2815_1000_アリアケ_2027年3月期 第1四半期 決算説明会資料.pdf"", ""2027年3月期 第1四半期 決算説明会資料"")",,,3 4,3,3,,,,,,,1 2,1,1,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260806513501.pdf
20260807,5076,インフロニアHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260804509088.pdf"", ""2027年3月期第1四半期アナリスト向け決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260807/5076_1000_インフロニアHD_2027年3月期第1四半期アナリスト向け決算説明会資料.pdf"", ""2027年3月期第1四半期アナリスト向け決算説明会資料"")",,,,3 5 36 38,,,15,,,,16 22 34,15 16 17,,16,,,,,5 29,,,,,https://www.release.tdnet.info/inbs/140120260804509088.pdf
20260807,6240,ヤマシンフィルタ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807513823.pdf"", ""2027年3月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/6240_1530_ヤマシンフィルタ_2027年3月期第1四半期決算説明資料.pdf"", ""2027年3月期第1四半期決算説明資料"")",,,,4 8 13,,,,,,,8 18,,,,13,18,22,,,,,12 13 20 32,,https://www.release.tdnet.info/inbs/140120260807513823.pdf
20260807,8919,カチタス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807514986.pdf"", ""2027年3月期(第49期) 第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/8919_1530_カチタス_2027年3月期(第49期) 第1四半期 決算説明資料.pdf"", ""2027年3月期(第49期) 第1四半期 決算説明資料"")",,,,,4 8,,15,,,,10 12 19 23 51,5,,15,,,,,19 39,,,,,https://www.release.tdnet.info/inbs/140120260807514986.pdf
20260807,1429,日本アクア,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807514351.pdf"", ""2026年12月期第2四半期(中間期)決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260807/1429_1530_日本アクア_2026年12月期第2四半期(中間期)決算説明会資料.pdf"", ""2026年12月期第2四半期(中間期)決算説明会資料"")",,,18,,,,,,,2,51,2 20,,,,,,,,,,18,,https://www.release.tdnet.info/inbs/140120260807514351.pdf
20260807,2311,エプコ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807513852.pdf"", ""2026年12月期第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/2311_1530_エプコ_2026年12月期第2四半期決算説明資料.pdf"", ""2026年12月期第2四半期決算説明資料"")",,,,,,,11,,,10 13,6,2 10 12,10,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260807513852.pdf
20260807,2429,ワールドHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807514932.pdf"", ""2026年12月期第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/2429_1530_ワールドHD_2026年12月期第2四半期決算説明資料.pdf"", ""2026年12月期第2四半期決算説明資料"")",,13,21,,,,,,,4 14 16 18,13,4 5 12 16 18 20,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260807514932.pdf
20260807,3774,IIJ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805509471.pdf"", ""2027年3月期第1四半期 連結業績説明資料"")","=HYPERLINK(""pdf_tmp/20260807/3774_1200_IIJ_2027年3月期第1四半期 連結業績説明資料.pdf"", ""2027年3月期第1四半期 連結業績説明資料"")",,,4 8 9 20,4 41,36,,,,,,9 24 36,,,,,,,,,,35 46,,,https://www.release.tdnet.info/inbs/140120260805509471.pdf
20260807,4097,高圧ガス,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806513188.pdf"", ""2027年3月期 第1四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260807/4097_1530_高圧ガス_2027年3月期 第1四半期決算短信[日本基準](連結).pdf"", ""2027年3月期 第1四半期決算短信[日本基準](連結)"")",,,4,,,,,,,,4,,,,4,,4 5,,4,,,,,https://www.release.tdnet.info/inbs/140120260806513188.pdf
20260807,4182,菱瓦斯化,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510686.pdf"", ""2026年度第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/4182_1530_菱瓦斯化_2026年度第1四半期 決算説明資料.pdf"", ""2026年度第1四半期 決算説明資料"")",,,,2 3 9 11 14,,14,,,,,,,,,10 12 15,16,,,3 6 9 15,,,,,https://www.release.tdnet.info/inbs/140120260805510686.pdf
20260807,5463,丸一鋼管,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806512368.pdf"", ""2027年3月期第1四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260807/5463_1530_丸一鋼管_2027年3月期第1四半期決算説明会資料.pdf"", ""2027年3月期第1四半期決算説明会資料"")",,9,,,8,,,,,,,,,,20,,9,8 9,,,,,,https://www.release.tdnet.info/inbs/140120260806512368.pdf
20260807,6143,ソディック,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260807515133.pdf"", ""2026年12月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/6143_1500_ソディック_2026年12月期 第2四半期決算説明資料.pdf"", ""2026年12月期 第2四半期決算説明資料"")",,25 28,,,,,18 19,19,,,5 6 18 19,,,,,,24,,,,,,,https://www.release.tdnet.info/inbs/140120260807515133.pdf
20260807,7012,川崎重,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511903.pdf"", ""2026年度第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/7012_1130_川崎重_2026年度第1四半期決算説明資料.pdf"", ""2026年度第1四半期決算説明資料"")",,21 24 43,,,,,2 16 17 18,,,,32 36,,,,,,24,,9 12,,,,,https://www.release.tdnet.info/inbs/140120260806511903.pdf
20260807,7187,ジェイリース,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806513410.pdf"", ""2027年3月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/7187_1530_ジェイリース_2027年3月期第1四半期決算説明資料.pdf"", ""2027年3月期第1四半期決算説明資料"")",,,,,,,,,,,4,2 3 4 8,4,,,,11,,11,,,,,https://www.release.tdnet.info/inbs/140120260806513410.pdf
20260807,7291,日本プラスト,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806513019.pdf"", ""2027年3月期 第1四半期決算短信 〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260807/7291_1500_日本プラスト_2027年3月期 第1四半期決算短信 〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期決算短信 〔日本基準〕(連結)"")",,4,4,4,,4,,,,,,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260806513019.pdf
20260807,7637,白銅,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511562.pdf"", ""2027年3月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260807/7637_1530_白銅_2027年3月期 第1四半期決算説明資料.pdf"", ""2027年3月期 第1四半期決算説明資料"")",,15,5,,,,18 19,,,,4 5 12 24,,,,8,,,,,,,,,https://www.release.tdnet.info/inbs/140120260806511562.pdf
