日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260806,5741,UACJ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510902.pdf"", ""2026年度第1四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260806/5741_1400_UACJ_2026年度第1四半期決算説明会資料.pdf"", ""2026年度第1四半期決算説明会資料"")",,27,3 4 6 16,,6,,4 7 10 18,,,,7,14,,,,14 27,,,,,,27,,https://www.release.tdnet.info/inbs/140120260805510902.pdf
20260806,1332,ニッスイ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510152.pdf"", ""2027年3月期 第1四半期決算短信補足資料"")","=HYPERLINK(""pdf_tmp/20260806/1332_1200_ニッスイ_2027年3月期 第1四半期決算短信補足資料.pdf"", ""2027年3月期 第1四半期決算短信補足資料"")",,7 14 19,2 6 13 21,,,,2 17,,,,7,,19,,,,,,9 19,,,,,https://www.release.tdnet.info/inbs/140120260805510152.pdf
20260806,4985,アース製薬,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511535.pdf"", ""2026年12月期第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/4985_1530_アース製薬_2026年12月期第2四半期決算説明資料.pdf"", ""2026年12月期第2四半期決算説明資料"")",,,3 26,2 3 20 26,,,,,,15,17,,15,,,,,,,,,2 20 22 28,,https://www.release.tdnet.info/inbs/140120260806511535.pdf
20260806,5110,住友ゴム,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510750.pdf"", ""第135期 第2四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260806/5110_1300_住友ゴム_第135期 第2四半期決算説明会資料.pdf"", ""第135期 第2四半期決算説明会資料"")",,,,6,10 11,,,,,,8 11,8,10,,,,,,6 7,,,,,https://www.release.tdnet.info/inbs/140120260805510750.pdf
20260806,6062,チャームケア,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806512062.pdf"", ""2026年6月期 通期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/6062_1430_チャームケア_2026年6月期 通期 決算説明資料.pdf"", ""2026年6月期 通期 決算説明資料"")",,,,,,5,22,,,5 14,17 58 85,34,,6 7,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260806512062.pdf
20260806,1375,ユキグニファクトリー,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806512057.pdf"", ""2027年3月期第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/1375_1530_ユキグニファクトリー_2027年3月期第1四半期 決算説明資料.pdf"", ""2027年3月期第1四半期 決算説明資料"")",,,,,56,,,,,,,,,,,,49,,13,,50,36,,https://www.release.tdnet.info/inbs/140120260806512057.pdf
20260806,2445,タカミヤ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511404.pdf"", ""2027年3月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/2445_1530_タカミヤ_2027年3月期 第1四半期決算説明資料.pdf"", ""2027年3月期 第1四半期決算説明資料"")",,,12 27 28,12,,,38,,,,11 17 25 27 34 43 52,,,,,,,,42,,,,,https://www.release.tdnet.info/inbs/140120260806511404.pdf
20260806,2681,ゲオHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510639.pdf"", ""2027年3月期 第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/2681_1530_ゲオHD_2027年3月期 第1四半期 決算説明資料.pdf"", ""2027年3月期 第1四半期 決算説明資料"")",,,8 15,,,,,,,,8,,,,,,30,,,,5 32,24,,https://www.release.tdnet.info/inbs/140120260805510639.pdf
20260806,3402,東レ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510234.pdf"", ""2027年3月期第1四半期決算の概要"")","=HYPERLINK(""pdf_tmp/20260806/3402_1300_東レ_2027年3月期第1四半期決算の概要.pdf"", ""2027年3月期第1四半期決算の概要"")",,,,8 10,,,3,,,,3,,,,,17,,,8 10,,,,,https://www.release.tdnet.info/inbs/140120260805510234.pdf
20260806,5976,ネツレン,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260803507459.pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260806/5976_1530_ネツレン_2027年3月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")",,4,4,,,4,,4,,,4,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260803507459.pdf
20260806,6524,湖北工業,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510696.pdf"", ""2026年12月期第2四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/6524_1530_湖北工業_2026年12月期第2四半期 決算説明資料.pdf"", ""2026年12月期第2四半期 決算説明資料"")",,29,,38,,,,,,,4 7 8 13 17 19 28 29,14 18,,,,,,,,,,,18,https://www.release.tdnet.info/inbs/140120260805510696.pdf
20260806,6845,アズビル,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260730503442.pdf"", ""2027年3月期  第1四半期決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260806/6845_1530_アズビル_2027年3月期 第1四半期決算短信〔IFRS〕(連結).pdf"", ""2027年3月期  第1四半期決算短信〔IFRS〕(連結)"")",,,,5 6 7 8,,,,,,,5,,,,6,,6,,29,,,,,https://www.release.tdnet.info/inbs/140120260730503442.pdf
20260806,8934,サンフロンティア,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805511030.pdf"", ""2027年3月期第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/8934_1530_サンフロンティア_2027年3月期第1四半期 決算説明資料.pdf"", ""2027年3月期第1四半期 決算説明資料"")",,,,,,,20 24,,,,6,20,,,56,56,,,,,,,,https://www.release.tdnet.info/inbs/140120260805511030.pdf
20260806,9075,福山運,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511224.pdf"", ""2027年3月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/9075_1530_福山運_2027年3月期 第1四半期決算説明資料.pdf"", ""2027年3月期 第1四半期決算説明資料"")",,,,4,13,,,,,2,7 14,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260806511224.pdf
20260806,2982,ADワークスグループ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806512121.pdf"", ""2026年12月期 第2四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/2982_1500_ADワークスグループ_2026年12月期 第2四半期 決算説明資料.pdf"", ""2026年12月期 第2四半期 決算説明資料"")",,,,,,,,,,,8 33 35 36 49,28,,,,31 37,,,,,,32 45,,https://www.release.tdnet.info/inbs/140120260806512121.pdf
20260806,3024,クリエイト,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511310.pdf"", ""2027年3月期 第1四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260806/3024_1530_クリエイト_2027年3月期 第1四半期決算短信[日本基準](連結).pdf"", ""2027年3月期 第1四半期決算短信[日本基準](連結)"")",,,5,4,4,,,,,,4 5,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260806511310.pdf
20260806,3103,ユニチカ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511402.pdf"", ""2027年3月期 第1四半期 決算の概要"")","=HYPERLINK(""pdf_tmp/20260806/3103_1100_ユニチカ_2027年3月期 第1四半期 決算の概要.pdf"", ""2027年3月期 第1四半期 決算の概要"")",,,3 4 8 9,,,,,,,,3 4,3,,,,,,,,,,9,,https://www.release.tdnet.info/inbs/140120260806511402.pdf
20260806,3107,ダイワボHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511233.pdf"", ""2027年3月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/3107_1530_ダイワボHD_2027年3月期 第1四半期決算説明資料.pdf"", ""2027年3月期 第1四半期決算説明資料"")",,,,14,4 19,,,,,,4 12 15 19,,,,,,,,,,,27,,https://www.release.tdnet.info/inbs/140120260806511233.pdf
20260806,3864,三菱紙,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510962.pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260806/3864_1530_三菱紙_2027年3月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")",,,5 6,6,,,,,,,,,,,5,,,,,,,6,,https://www.release.tdnet.info/inbs/140120260805510962.pdf
20260806,4004,レゾナックHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511586.pdf"", ""2026年12月期 中間期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/4004_1530_レゾナックHD_2026年12月期 中間期決算説明資料.pdf"", ""2026年12月期 中間期決算説明資料"")",,,10,,,,2 15 16,,,,2 4 5 16,,,,,,,,6 12,,,,,https://www.release.tdnet.info/inbs/140120260806511586.pdf
20260806,4109,ステラケミファ,資本コストや株価,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260731505460.pdf"", ""資本コストや株価を意識した経営の実現に向けた対応(アップデート)"")","=HYPERLINK(""pdf_tmp/20260806/4109_1400_ステラケミファ_資本コストや株価を意識した経営の実現に向けた対応(アップデート).pdf"", ""資本コストや株価を意識した経営の実現に向けた対応(アップデート)"")",,9,,8,,,7,,,,7,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260731505460.pdf
20260806,4527,ロート薬,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260806511897.pdf"", ""2027年3月期 第1四半期 決算説明会"")","=HYPERLINK(""pdf_tmp/20260806/4527_1530_ロート薬_2027年3月期 第1四半期 決算説明会.pdf"", ""2027年3月期 第1四半期 決算説明会"")",,,,,4 9 10 11 21,,4 18 19 20 21 22,,,,4 6 9 10 12 13 15 16 18 21 31,,,,,,,,16,,,,,https://www.release.tdnet.info/inbs/140120260806511897.pdf
20260806,5016,JX金属,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510601.pdf"", ""2027年3月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/5016_1530_JX金属_2027年3月期第1四半期決算説明資料.pdf"", ""2027年3月期第1四半期決算説明資料"")",,6 31,,,,,5 21,,,,24,,,,,,,,,,23 30,,,https://www.release.tdnet.info/inbs/140120260805510601.pdf
20260806,5233,太平洋セメ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805511048.pdf"", ""2026年度 第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/5233_1430_太平洋セメ_2026年度 第1四半期 決算説明資料.pdf"", ""2026年度 第1四半期 決算説明資料"")",,,35,21,6 10 11 21,,,,,,,,,,21,,,,,,,,,https://www.release.tdnet.info/inbs/140120260805511048.pdf
20260806,5380,新東,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260804508700.pdf"", ""2026年6月期 決算短信[日本基準] (非連結)"")","=HYPERLINK(""pdf_tmp/20260806/5380_1500_新東_2026年6月期 決算短信[日本基準] (非連結).pdf"", ""2026年6月期 決算短信[日本基準] (非連結)"")",6,,,,5,,,,,,6,,,,,,,,4 6,,,,,https://www.release.tdnet.info/inbs/140120260804508700.pdf
20260806,5632,三菱製鋼,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510923.pdf"", ""2027年3月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260806/5632_1500_三菱製鋼_2027年3月期第1四半期決算説明資料.pdf"", ""2027年3月期第1四半期決算説明資料"")",,8,,,,8,8,,,,,,,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260805510923.pdf
