日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260827,3538,ウイルプラスHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260827527395.pdf"", ""(訂正)「2026年6月期 決算補足説明資料」の一部訂正について"")","=HYPERLINK(""pdf_tmp/20260827/3538_1800_ウイルプラスHD_(訂正)「2026年6月期 決算補足説明資料」の一部訂正について.pdf"", ""(訂正)「2026年6月期 決算補足説明資料」の一部訂正について"")",,,,8 9 17 26,,8,,5,,,8 9 22 23 24 25 26 28 30 64,,,,,,,,7 8 15 17 24 26 27 28 70 71,,,13,,https://www.release.tdnet.info/inbs/140120260827527395.pdf
20260827,3538,ウイルプラスHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260827527397.pdf"", ""2026年6月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260827/3538_1800_ウイルプラスHD_2026年6月期 決算説明会資料.pdf"", ""2026年6月期 決算説明会資料"")",,,,16 19 20 28,,19,,4,,,15 19 20 24 25 26 27 28 30 32,,,,,,,,7 16 18 19 26 28 29 30 75 76 109,,,11 84 108 112,,https://www.release.tdnet.info/inbs/140120260827527397.pdf
20260827,3187,G-ミラタップ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260826526773.pdf"", ""2026年9月期 第3四半期決算説明動画及び決算説明資料(書き起こし)公開に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260827/3187_1300_G-ミラタップ_2026年9月期 第3四半期決算説明動画及び決算説明資料(書き起こし)公開に関するお知らせ.pdf"", ""2026年9月期 第3四半期決算説明動画及び決算説明資料(書き起こし)公開に関するお知らせ"")",,,,,,,15,,,,8,4 15,,,,,,,,,,24,,https://www.release.tdnet.info/inbs/140120260826526773.pdf
20260827,6768,タムラ製,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260827526974.pdf"", ""2027年3月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260827/6768_1200_タムラ製_2027年3月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2027年3月期通期連結業績予想の修正に関するお知らせ"")",,,1,,,,1,,,,1,,,,,1,,,,,,,,https://www.release.tdnet.info/inbs/140120260827526974.pdf
20260827,7426,山大,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260827526854.pdf"", ""株式併合、単元株式数の定めの廃止及び定款一部変更に関する臨時株主総会開催のお知らせ"")","=HYPERLINK(""pdf_tmp/20260827/7426_1530_山大_株式併合、単元株式数の定めの廃止及び定款一部変更に関する臨時株主総会開催のお知らせ.pdf"", ""株式併合、単元株式数の定めの廃止及び定款一部変更に関する臨時株主総会開催のお知らせ"")",33,,,,,,,,,,21 22 24,3,,,,,,,7,,,,,https://www.release.tdnet.info/inbs/140120260827526854.pdf
20260827,8848,レオパレス21,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260827527257.pdf"", ""2027年3月期第1四半期 決算説明会 当社説明・質疑応答"")","=HYPERLINK(""pdf_tmp/20260827/8848_1700_レオパレス21_2027年3月期第1四半期 決算説明会 当社説明・質疑応答.pdf"", ""2027年3月期第1四半期 決算説明会 当社説明・質疑応答"")",,,,,,,,,,,4,9 16,,17,,,12,,,,,,,https://www.release.tdnet.info/inbs/140120260827527257.pdf
20260827,2590,DyDo,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260827526940.pdf"", ""2026年度(2027年1月期)第2四半期決算概要"")","=HYPERLINK(""pdf_tmp/20260827/2590_1530_DyDo_2026年度(2027年1月期)第2四半期決算概要.pdf"", ""2026年度(2027年1月期)第2四半期決算概要"")",,,3 17 18 22 30 31 37,,,,,,,,9 19 22 35,17,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260827526940.pdf
20260827,2590,DyDo,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260827526924.pdf"", ""2027年1月期  第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260827/2590_1530_DyDo_2027年1月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2027年1月期  第2四半期(中間期)決算短信〔日本基準〕(連結)"")",,,4 6 7 8 14,,,,,,,,13,,,,,,,,,,9,,,https://www.release.tdnet.info/inbs/140120260827526924.pdf
20260827,3940,ノムラシステム,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260826526673.pdf"", ""2026年12月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260827/3940_1330_ノムラシステム_2026年12月期 第2四半期決算説明資料.pdf"", ""2026年12月期 第2四半期決算説明資料"")",,,,,,,,,,,33,,,,,,,,25 34,,7,,,https://www.release.tdnet.info/inbs/140120260826526673.pdf
20260827,4374,G-ロボペイ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260826526379.pdf"", ""2026年12月期第2四半期 個人投資家決算質問会 質疑応答の要約"")","=HYPERLINK(""pdf_tmp/20260827/4374_0840_G-ロボペイ_2026年12月期第2四半期 個人投資家決算質問会 質疑応答の要約.pdf"", ""2026年12月期第2四半期 個人投資家決算質問会 質疑応答の要約"")",,,6,,1 2,,,,,,3 4,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260826526379.pdf
