日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260410,7811,中本パックス,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410501683.pdf"", ""2026年2月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260410/7811_1500_中本パックス_2026年2月期 決算短信〔日本基準〕(連結).pdf"", ""2026年2月期 決算短信〔日本基準〕(連結)"")",,,,6,6,6,,,,,6,,,,,,,,6,,,,,https://www.release.tdnet.info/inbs/140120260410501683.pdf
20260410,2769,ヴィレッジV,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260409501186.pdf"", ""業務資本提携に関する契約の締結並びに第三者割当による第7回新株予約権及び第1回無担保転換社債型新株予約権付社債の発行に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260410/2769_1715_ヴィレッジV_業務資本提携に関する契約の締結並びに第三者割当による第7回新株予約権及び第1回無担保転換社債型新株予約権付社債の発行に関するお知らせ.pdf"", ""業務資本提携に関する契約の締結並びに第三者割当による第7回新株予約権及び第1回無担保転換社債型新株予約権付社債の発行に関するお知らせ"")",,,,,1,,,6 14 15,,,15,,,,,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260409501186.pdf
20260410,2872,セイヒョー,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410501869.pdf"", ""2026年2月期 決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260410/2872_1700_セイヒョー_2026年2月期 決算短信〔日本基準〕(非連結).pdf"", ""2026年2月期 決算短信〔日本基準〕(非連結)"")",,,,5,4,,,,,,4,,,,4,,,,,,,,,https://www.release.tdnet.info/inbs/140120260410501869.pdf
20260410,6432,竹内製作所,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410501419.pdf"", ""2026年2月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260410/6432_1430_竹内製作所_2026年2月期 決算短信〔日本基準〕(連結).pdf"", ""2026年2月期 決算短信〔日本基準〕(連結)"")",,,,4 7,4 5 7,4,,,,,,,,,,,,,,,,7,,https://www.release.tdnet.info/inbs/140120260410501419.pdf
20260410,7725,インターアクション,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260409501100.pdf"", ""2026年5月期第3四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260410/7725_1600_インターアクション_2026年5月期第3四半期決算説明会資料.pdf"", ""2026年5月期第3四半期決算説明会資料"")",,,,,,,3 7,,,,,,,,,3 13,13,,,,,13 19,,https://www.release.tdnet.info/inbs/140120260409501100.pdf
20260410,3501,SUMINOE,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260409500585.pdf"", ""2026年5月期通期業績予想及び配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260410/3501_1530_SUMINOE_2026年5月期通期業績予想及び配当予想の修正に関するお知らせ.pdf"", ""2026年5月期通期業績予想及び配当予想の修正に関するお知らせ"")",,,,1,,,,,,,,1,,,,,,,1,,,,,https://www.release.tdnet.info/inbs/140120260409500585.pdf
20260410,4577,ダイト,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260409501158.pdf"", ""2026年5月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260410/4577_1530_ダイト_2026年5月期 第3四半期決算説明資料.pdf"", ""2026年5月期 第3四半期決算説明資料"")",,,,,,,4 11,,,,4 9,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260409501158.pdf
20260410,4668,明光ネット,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410501784.pdf"", ""2026年8月期第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260410/4668_1600_明光ネット_2026年8月期第2四半期決算説明資料.pdf"", ""2026年8月期第2四半期決算説明資料"")",,,,,,12,,,,10,8 10 22,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260410501784.pdf
20260410,5304,SECカーボン,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410502020.pdf"", ""中長期経営目標・中期経営計画の見直しに関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260410/5304_1800_SECカーボン_中長期経営目標・中期経営計画の見直しに関するお知らせ.pdf"", ""中長期経営目標・中期経営計画の見直しに関するお知らせ"")",,,,,,1,,,,10 14,,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260410502020.pdf
20260410,6093,エスクローAJ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260410501536.pdf"", ""2026年2月期 決算説明における想定質問と回答"")","=HYPERLINK(""pdf_tmp/20260410/6093_1530_エスクローAJ_2026年2月期 決算説明における想定質問と回答.pdf"", ""2026年2月期 決算説明における想定質問と回答"")",,,3,,,,,,,1,2 3,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260410501536.pdf
