日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260430,9158,G-シーユーシー,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260430514965.pdf"", ""2026年3月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260430/9158_1530_G-シーユーシー_2026年3月期 決算説明資料.pdf"", ""2026年3月期 決算説明資料"")",,,74,,25,,,51,,,9,3,3 74,,,,,,39,,,70,,https://www.release.tdnet.info/inbs/140120260430514965.pdf
20260430,278A,G-テラドローン,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260428513214.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260430/278A_1715_G-テラドローン_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,49,38 54,,,,,80,46,,,,,,,44,,,16 23 37,,https://www.release.tdnet.info/inbs/140120260428513214.pdf
20260430,2892,日食化,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260428513333.pdf"", ""2026年3月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260430/2892_1230_日食化_2026年3月期 決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 決算短信〔日本基準〕(連結)"")",,,,,4 7,,4,,,,4,,,,4 5,4,,,4 6 7,,,,,https://www.release.tdnet.info/inbs/140120260428513333.pdf
20260430,6971,京セラ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260429514149.pdf"", ""2026年3月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260430/6971_1530_京セラ_2026年3月期 決算説明会資料.pdf"", ""2026年3月期 決算説明会資料"")",,27 34,,21,,,,,,,7 9 13,,,,,,,,21,,,33 34,21,https://www.release.tdnet.info/inbs/140120260429514149.pdf
20260430,3137,ファンデリー,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260430514846.pdf"", ""2026年3月期 決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260430/3137_1530_ファンデリー_2026年3月期 決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期 決算短信〔日本基準〕(非連結)"")",,,4,,11,,,,,7 8 12 19 20,,,,,,,4,,9 11,,,,,https://www.release.tdnet.info/inbs/140120260430514846.pdf
20260430,5332,TOTO,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260430514722.pdf"", ""2026年3月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260430/5332_1530_TOTO_2026年3月期 決算説明資料.pdf"", ""2026年3月期 決算説明資料"")",,55,7 9 25 40 41,,,,,,,,5 15 56,,,5 11,,,,,2 40,,,,,https://www.release.tdnet.info/inbs/140120260430514722.pdf
20260430,7981,タカラスタン,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260430514405.pdf"", ""2026年3月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260430/7981_1200_タカラスタン_2026年3月期 決算説明資料.pdf"", ""2026年3月期 決算説明資料"")",,23,20 22,,,28,,,,,5 7,,,,,,,,,,,8 11 20,,https://www.release.tdnet.info/inbs/140120260430514405.pdf
20260430,7981,タカラスタン,資本コストや株価,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260430514431.pdf"", ""「資本コストや株価を意識した経営の実現に向けた対応」及び「株主との対話の推進と開示」について"")","=HYPERLINK(""pdf_tmp/20260430/7981_1200_タカラスタン_「資本コストや株価を意識した経営の実現に向けた対応」及び「株主との対話の推進と開示」について.pdf"", ""「資本コストや株価を意識した経営の実現に向けた対応」及び「株主との対話の推進と開示」について"")",,,15,,,9,15,,,,3 4 6 12 14 15 16,,,16,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260430514431.pdf
20260430,8704,トレイダーズHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260430514838.pdf"", ""2026年3月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260430/8704_1530_トレイダーズHD_2026年3月期 決算説明資料.pdf"", ""2026年3月期 決算説明資料"")",,,,,,,17 23,2 17,,,28,2,,,,,,,,,,28,,https://www.release.tdnet.info/inbs/140120260430514838.pdf
20260430,3092,ZOZO,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260428513735.pdf"", ""2026年3月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260430/3092_1530_ZOZO_2026年3月期 決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 決算短信〔日本基準〕(連結)"")",,,,,,,,,,5 6,,5 6,5 6,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260428513735.pdf
