日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260421,5026,G-トリプルアイズ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260421507506.pdf"", ""トリプルアイズ 2026年8月期第2四半期決算 Q&Aに関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260421/5026_1530_G-トリプルアイズ_トリプルアイズ 2026年8月期第2四半期決算 Q&Aに関するお知らせ.pdf"", ""トリプルアイズ 2026年8月期第2四半期決算 Q&Aに関するお知らせ"")",,,,,4,4,,,,4,,,,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260421507506.pdf
20260421,4733,OBC,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506480.pdf"", ""2026年3月期 決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260421/4733_1500_OBC_2026年3月期 決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期 決算短信〔日本基準〕(非連結)"")",25,,,,,,,,,,,,,,,,,,18,,,,,https://www.release.tdnet.info/inbs/140120260420506480.pdf
20260421,5845,全保連,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260417506270.pdf"", ""2026年3月期通期業績予想の上方修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260421/5845_1230_全保連_2026年3月期通期業績予想の上方修正に関するお知らせ.pdf"", ""2026年3月期通期業績予想の上方修正に関するお知らせ"")",,,,,,1,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260417506270.pdf
20260421,6081,G-アライドアーキ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260421507598.pdf"", ""第三者割当による新株式、行使価額修正条項付第22回新株予約権、行使価額修正条項付第23回新株予約権及び第24回新株予約権の発行に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260421/6081_1700_G-アライドアーキ_第三者割当による新株式、行使価額修正条項付第22回新株予約権、行使価額修正条項付第23回新株予約権及び第24回新株予約権の発行に関するお知らせ.pdf"", ""第三者割当による新株式、行使価額修正条項付第22回新株予約権、行使価額修正条項付第23回新株予約権及び第24回新株予約権の発行に関するお知らせ"")",,,,,,,,8 23,,,,,,,,,,,23,,,,,https://www.release.tdnet.info/inbs/140120260421507598.pdf
20260421,3815,G-メディア,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506954.pdf"", ""2026年8月期 中間決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260421/3815_1000_G-メディア_2026年8月期 中間決算説明会資料.pdf"", ""2026年8月期 中間決算説明会資料"")",,,,,,,,,,,,,,,,,,,,,,11,,https://www.release.tdnet.info/inbs/140120260420506954.pdf
20260421,4733,OBC,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506502.pdf"", ""支配株主等に関する事項について"")","=HYPERLINK(""pdf_tmp/20260421/4733_1500_OBC_支配株主等に関する事項について.pdf"", ""支配株主等に関する事項について"")",2,,,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506502.pdf
20260421,554A,G-バトンズ,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506527.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260421/554A_0800_G-バトンズ_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,,40,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506527.pdf
20260421,6081,G-アライドアーキ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260421507601.pdf"", ""ファイナンスに関する補足説明資料"")","=HYPERLINK(""pdf_tmp/20260421/6081_1700_G-アライドアーキ_ファイナンスに関する補足説明資料.pdf"", ""ファイナンスに関する補足説明資料"")",,,,,,,,14,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260421507601.pdf
20260421,6101,ツガミ,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506560.pdf"", ""業績予想および配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260421/6101_1300_ツガミ_業績予想および配当予想の修正に関するお知らせ.pdf"", ""業績予想および配当予想の修正に関するお知らせ"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506560.pdf
20260421,8386,百十四銀,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506748.pdf"", ""業績予想及び配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260421/8386_1500_百十四銀_業績予想及び配当予想の修正に関するお知らせ.pdf"", ""業績予想及び配当予想の修正に関するお知らせ"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506748.pdf
20260421,8935,FJネクストHD,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260421507160.pdf"", ""通期連結業績予想及び期末配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260421/8935_1400_FJネクストHD_通期連結業績予想及び期末配当予想の修正に関するお知らせ.pdf"", ""通期連結業績予想及び期末配当予想の修正に関するお知らせ"")",,,,,,,,,,,,1,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260421507160.pdf
20260421,9229,サンウェルズ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260421507434.pdf"", ""(開示事項の変更)借入金の返済条件の変更及び資金使途の変更に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260421/9229_1600_サンウェルズ_(開示事項の変更)借入金の返済条件の変更及び資金使途の変更に関するお知らせ.pdf"", ""(開示事項の変更)借入金の返済条件の変更及び資金使途の変更に関するお知らせ"")",,,,,,,,,,,,,,,,,,,1,,,,,https://www.release.tdnet.info/inbs/140120260421507434.pdf
