日付,コード,PDFファイル名,キーワード,ヒットページ数,記述されているページ,検索キーワード一覧
20260213,2216,2216_1500_カンロ_2025年12月期 決算説明会資料.pdf,価格改定 未達 シェア拡大 増産 計画を上 値上,6,15 21 26 34 43 56,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,2334,2334_1900_G-イオレ_2026年3月期第3四半期決算補足説明資料.pdf,大幅 値上 悪化,6,2 13 20 26 46 49,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,343A,343A_1200_IACEトラベル_2026年3月期 第3四半期 決算補足説明資料.pdf,上方修正 計画を上 シェア拡大,6,3 13 14 28 29 30,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,3457,3457_1530_And Do HLD_2026年6月期 第2四半期 決算説明資料.pdf,未達 大幅 計画を上,6,6 7 8 24 25 37,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,3911,3911_1530_G-Aiming_2025年12月期通期決算説明及び事業計画並びに成長可能性に関する資料.pdf,大幅 悪化 想定以上,6,13 14 15 16 55 56,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,3928,3928_1301_マイネット_2025年12月期 第4四半期および通期 決算説明会資料.pdf,大幅 未達 上方修正,6,6 7 9 12 20 46,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,3963,3963_1630_シンクロ・フード_2026年3月期 第3四半期決算説明資料.pdf,大幅 計画を下 悪化,6,3 5 6 21 23 39,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,4125,4125_1600_三和油化工業_2026年3月期 第3四半期決算補足説明資料.pdf,大幅 上方修正 計画を上,6,3 5 6 7 10 13,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,4166,4166_1530_G-かっこ_2025年12月期 通期 決算説明資料.pdf,大幅 シェア拡大,6,4 22 27 28 36 40,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,4372,4372_1130_G-ユミルリンク_2025年12月期通期決算説明資料.pdf,価格改定 大幅 シェア拡大 悪化,6,10 15 17 27 30 37,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,4415,4415_1600_G-ブロードエンター_2025年12月期 通期決算説明書き起こし.pdf,計画を上 需要が増 大幅 上方修正 未達 想定以上,6,4 6 14 15 23 24,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,4486,4486_1500_G-ユナイト&グロウ_2025年12月期 決算説明資料.pdf,価格改定,6,16 19 20 23 24 28,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,4820,4820_1600_EMシステムズ_決算説明資料 2025年12月期 通期.pdf,大幅 計画を上 シェア拡大,6,4 5 9 24 29 37,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,6238,6238_1600_フリュー_2026年3月期 第3四半期決算説明資料.pdf,大幅 値上 計画を下 計画を上 未達,6,11 12 13 17 18 19,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,6545,6545_1600_G-IIF_2026年3月期第3四半期決算補足説明資料.pdf,大幅 未達 計画を下 計画を上 悪化,6,11 16 17 18 19 21,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7057,7057_1730_エヌ・シー・エヌ_2026年3月期第3四半期 決算説明資料.pdf,大幅 下方修正 悪化,6,27 31 38 39 46 58,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7060,7060_1500_ギークス_2026年3月期第3四半期決算説明資料.pdf,大幅 計画を上,6,9 12 13 18 19 26,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7091,7091_1530_G-LPF_2026年3月期第3四半期決算説明資料.pdf,価格転嫁 値上 大幅,6,6 10 13 19 21 41,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7092,7092_1815_FFJ_株式併合、単元株式数の定めの廃止及び定款一部変更に関する臨時株主総会開催のお知らせ.pdf,悪化 大幅 価格交渉,6,7 15 19 20 21 24,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7120,7120_1430_SHINKO_2026年3月期 第3四半期 決算説明資料.pdf,大幅 計画を上 下方修正 価格転嫁,6,2 3 7 8 18 20,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7133,7133_1530_G-ヒュウガプライマ_2026年3月期 第3四半期決算説明資料.pdf,下方修正 上方修正 悪化 想定以上 大幅,6,4 20 22 23 25 27,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7353,7353_1530_G-KIYO_2025年12月期決算 決算説明資料.pdf,大幅 シェア拡大,6,3 6 8 18 32 49,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7358,7358_1530_ポピンズ_2025年12月期 決算説明会資料.pdf,価格改定,6,11 13 18 19 30 36,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,7780,7780_1400_メニコン_2026年3月期 第3四半期決算説明資料.pdf,増産 価格改定 計画を上 計画を下,6,6 7 9 11 13 16,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,8750,8750_1430_第一生命HD_第一生命ホールディングス株式会社 2026年3月期 第3四半期決算概要資料.pdf,上方修正 計画を上 大幅 悪化,6,4 6 8 12 13 21,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,9160,9160_1530_ノバレーゼ_2025年12月期 決算説明資料.pdf,大幅 計画を上 想定以上 シェア拡大 価格交渉,6,7 10 28 29 38 48,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,9211,9211_1730_G-エフ・コード_2025年12月期 通期 決算説明資料 (事業計画及び成長可能性に関する事項).pdf,上方修正 大幅,6,2 4 6 7 9 27,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,9790,9790_1530_福井コンピ_福井コンピュータホールディングス株式会社と株式会社ダイテックホールディングの合併契約及び統合契約の締結並びに商号変更及び定款の一部変更に関するお知.pdf,トップシェア シェア拡大 大幅 価格交渉,6,2 4 8 12 13 14,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,9960,9960_1600_東テク_東テクグループ 2026年3月期 第3四半期 決算補足資料.pdf,大幅 上方修正,6,5 6 8 14 21 23,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,2492,2492_1600_インフォマート_2025年12月期 決算短信〔日本基準〕(連結).pdf,大幅 悪化,5,4 5 16 20 35,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,2492,2492_1600_インフォマート_2025年12月期 第4四半期・通期決算説明資料.pdf,大幅,5,5 29 31 42 58,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
20260213,262A,262A_1531_インターメスティック_2025年12月期 通期 決算説明資料.pdf,価格改定 上方修正 大幅,5,5 9 23 44 52,価格交渉 / 増産 / 価格改定 / 価格転嫁 / 値上 / 想定以上 / 上方修正 / 下方修正 / 想定以下 / 未達 / 大幅 / 計画を上 / 計画を下 / 計画以 / 需要回復 / 需要の回復 / 需要が増 / 需要が低 / 悪化 / グローバルニッチトップ / トップシェア / シェア拡大 / レアアース
