日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260529,2162,nms HD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260529555781.pdf"", ""その他の関係会社である株式会社ワールドホールディングスによる当社株式に対する公開買付けに関する賛同及び応募中立の意見表明に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260529/2162_2030_nms HD_その他の関係会社である株式会社ワールドホールディングスによる当社株式に対する公開買付けに関する賛同及び応募中立の意見表明に関するお知らせ.pdf"", ""その他の関係会社である株式会社ワールドホールディングスによる当社株式に対する公開買付けに関する賛同及び応募中立の意見表明に関するお知らせ"")",61 70,,,,,28,,23 24 29 53 54,,28,23 29 54 55 56,,54,,,,,,8 10 12 13 14 51,,,,,https://www.release.tdnet.info/inbs/140120260529555781.pdf
20260529,2429,ワールドHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260529555739.pdf"", ""nmsホールディングス株式会社(証券コード:2162)に対する公開買付けの開始に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260529/2429_2030_ワールドHD_nmsホールディングス株式会社(証券コード_2162)に対する公開買付けの開始に関するお知らせ.pdf"", ""nmsホールディングス株式会社(証券コード:2162)に対する公開買付けの開始に関するお知らせ"")",37,,,,,25,,22 25 26 33 34,,25,22 26 33 34 35,,34,,,,,,6 8 10 11 12 32,,,,,https://www.release.tdnet.info/inbs/140120260529555739.pdf
20260529,4043,トクヤマ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260525546659.pdf"", ""中期経営計画策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260529/4043_0900_トクヤマ_中期経営計画策定に関するお知らせ.pdf"", ""中期経営計画策定に関するお知らせ"")",,21,5,20,,,,,,1 5,20,,,,,,,,13 27 31,,,,,https://www.release.tdnet.info/inbs/140120260525546659.pdf
20260529,4972,綜研化学,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260512524040.pdf"", ""2026年3月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260529/4972_1255_綜研化学_2026年3月期 決算説明会資料.pdf"", ""2026年3月期 決算説明会資料"")",,,,,,,,,,,4 15 16 29 30,,,,15 22,,,,25 29,,4,6,,https://www.release.tdnet.info/inbs/140120260512524040.pdf
20260529,6890,フェローテック,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260529555756.pdf"", ""(開示事項の経過)決算説明資料および中期経営計画(ローリングプラン)資料の開示について"")","=HYPERLINK(""pdf_tmp/20260529/6890_1730_フェローテック_(開示事項の経過)決算説明資料および中期経営計画(ローリングプラン)資料の開示について.pdf"", ""(開示事項の経過)決算説明資料および中期経営計画(ローリングプラン)資料の開示について"")",,24 25,,,,,22,,,,,22,,,,,3 23,,9,,,,,https://www.release.tdnet.info/inbs/140120260529555756.pdf
20260529,9326,G-関通HD,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260529554278.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260529/9326_1600_G-関通HD_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,29,33,,,,,,21 24 27 28 29 30,,,,,,,,33 34,,,9 12,,https://www.release.tdnet.info/inbs/140120260529554278.pdf
20260529,3185,G-夢展望,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260528552813.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260529/3185_1530_G-夢展望_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",32,,32,,,,,,,,7 8 25,,,,,,,,7 8 32,,,,,https://www.release.tdnet.info/inbs/140120260528552813.pdf
20260529,4972,綜研化学,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260520542700.pdf"", ""新中期経営計画「Advance 2028」策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260529/4972_1255_綜研化学_新中期経営計画「Advance 2028」策定に関するお知らせ.pdf"", ""新中期経営計画「Advance 2028」策定に関するお知らせ"")",,,,,,,,,,,1 4,,,,,,,,1,,4,6,,https://www.release.tdnet.info/inbs/140120260520542700.pdf
20260529,8881,日神グループHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260527551316.pdf"", ""2026年3月期決算説明動画公開のお知らせ"")","=HYPERLINK(""pdf_tmp/20260529/8881_1530_日神グループHD_2026年3月期決算説明動画公開のお知らせ.pdf"", ""2026年3月期決算説明動画公開のお知らせ"")",,,,6,,,9,,,,9 23 26,8,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260527551316.pdf
20260529,3624,G-アクセルM,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260529554447.pdf"", ""第三者割当による新株式の発行、主要株主である筆頭株主及び親会社の異動並びにコミットメント型タームローン・ファシリティ契約の締結に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260529/3624_1700_G-アクセルM_第三者割当による新株式の発行、主要株主である筆頭株主及び親会社の異動並びにコミットメント型タームローン・ファシリティ契約の締結に関するお知らせ.pdf"", ""第三者割当による新株式の発行、主要株主である筆頭株主及び親会社の異動並びにコミットメント型タームローン・ファシリティ契約の締結に関するお知らせ"")",,,,,,,,,,8 27,19 21,,,,,,,,20,,,,,https://www.release.tdnet.info/inbs/140120260529554447.pdf
