日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260805,6768,タムラ製,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805509799.pdf"", ""2027年3月期 第1四半期決算概要説明資料"")","=HYPERLINK(""pdf_tmp/20260805/6768_1300_タムラ製_2027年3月期 第1四半期決算概要説明資料.pdf"", ""2027年3月期 第1四半期決算概要説明資料"")",,,3 5 6 14,,,,,,,,19 40,,,,14,13,8 10,,9 10,,,14,,https://www.release.tdnet.info/inbs/140120260805509799.pdf
20260805,3690,イルグルム,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805509657.pdf"", ""2026年9月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260805/3690_1530_イルグルム_2026年9月期 第3四半期決算説明資料.pdf"", ""2026年9月期 第3四半期決算説明資料"")",,,,,,9 10 14 15 61,2 14 15,15,,,9 10 11 12 15 17 23 35 39 40 58 61,2,,,,,,,,,,54 59,,https://www.release.tdnet.info/inbs/140120260805509657.pdf
20260805,3861,王子HD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805509553.pdf"", ""2027年3月期 第1四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260805/3861_1300_王子HD_2027年3月期 第1四半期決算説明会資料.pdf"", ""2027年3月期 第1四半期決算説明会資料"")",,,,3 14 15,15,14,3 17,,,,14,,,,,,,,15,,,,,https://www.release.tdnet.info/inbs/140120260805509553.pdf
20260805,4452,花王,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805509810.pdf"", ""2026年12月期 第2四半期(中間期)決算短信〔IFRS会計基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260805/4452_1530_花王_2026年12月期 第2四半期(中間期)決算短信〔IFRS会計基準〕(連結).pdf"", ""2026年12月期 第2四半期(中間期)決算短信〔IFRS会計基準〕(連結)"")",,,6 7,7,,,,,,,6,7,,,,,,,6,,,6,,https://www.release.tdnet.info/inbs/140120260805509810.pdf
20260805,9619,イチネンHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805510008.pdf"", ""2026年8月版会社説明会用資料(決算補足説明資料)"")","=HYPERLINK(""pdf_tmp/20260805/9619_1530_イチネンHD_2026年8月版会社説明会用資料(決算補足説明資料).pdf"", ""2026年8月版会社説明会用資料(決算補足説明資料)"")",,,47 54,,,,,,,,9 39 43 46 47,48,48,,,,,,,,34,36 40,,https://www.release.tdnet.info/inbs/140120260805510008.pdf
20260805,3002,グンゼ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260804508802.pdf"", ""2027年3月期(131期)第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260805/3002_1530_グンゼ_2027年3月期(131期)第1四半期決算説明資料.pdf"", ""2027年3月期(131期)第1四半期決算説明資料"")",,,7 17 18 26,,14,,,,,,,,,,,,,,7,,15,15 16,,https://www.release.tdnet.info/inbs/140120260804508802.pdf
20260805,4452,花王,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805509693.pdf"", ""2026年12月期第2四半期(中間期)連結決算の概要"")","=HYPERLINK(""pdf_tmp/20260805/4452_1530_花王_2026年12月期第2四半期(中間期)連結決算の概要.pdf"", ""2026年12月期第2四半期(中間期)連結決算の概要"")",,,8 9 10 11 12 13 17 21,8 22,,,4 8 22 25,,,,12,,,,,,,,,,40,,,https://www.release.tdnet.info/inbs/140120260805509693.pdf
20260805,4471,三洋化成,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260804507875.pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260805/4471_1630_三洋化成_2027年3月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")",,,5,,,,7,,,,4 5,,,,,,5,,4 5,,,,,https://www.release.tdnet.info/inbs/140120260804507875.pdf
20260805,4635,東インキ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724598916.pdf"", ""2027年3月期第1四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260805/4635_1400_東インキ_2027年3月期第1四半期決算補足説明資料.pdf"", ""2027年3月期第1四半期決算補足説明資料"")",,,3 4 6 9 19 20 22,10,,,3 19 25,,,,19,,,,22,,,,,,,,,https://www.release.tdnet.info/inbs/140120260724598916.pdf
20260805,5901,洋缶HD,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260731505069.pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260805/5901_1130_洋缶HD_2027年3月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")",,,4 5,,5,,6,,,,5,,,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260731505069.pdf
20260805,6724,エプソン,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260804508969.pdf"", ""2026年度(2027年3月期)第1四半期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260805/6724_1530_エプソン_2026年度(2027年3月期)第1四半期 決算説明会資料.pdf"", ""2026年度(2027年3月期)第1四半期 決算説明会資料"")",,6,8,,,,2 13 15 16 18,,,,,2,,,,,9,,,,,,,https://www.release.tdnet.info/inbs/140120260804508969.pdf
20260805,8113,ユニチャーム,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260804508834.pdf"", ""2026年12月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260805/8113_1600_ユニチャーム_2026年12月期 第2四半期決算説明資料.pdf"", ""2026年12月期 第2四半期決算説明資料"")",,,,,,,13 14,,,,2 4 6 13 14 15 17,,,,,,,,6 15,,13,25,,https://www.release.tdnet.info/inbs/140120260804508834.pdf
20260805,2922,なとり,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260715594430.pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260805/2922_1500_なとり_2027年3月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")",,,4 5,,4,,,,,,4 5,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260715594430.pdf
20260805,2980,SREHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805509517.pdf"", ""2027年3月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260805/2980_1530_SREHD_2027年3月期 第1四半期決算説明資料.pdf"", ""2027年3月期 第1四半期決算説明資料"")",,,11,,11 32,,,,,,8 9 11 16 17 32,,,,,,,,,,,18,,https://www.release.tdnet.info/inbs/140120260805509517.pdf
20260805,341A,G-トヨコー,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260731505799.pdf"", ""2027年3月期1Q 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260805/341A_1530_G-トヨコー_2027年3月期1Q 決算説明資料.pdf"", ""2027年3月期1Q 決算説明資料"")",,,,7,5,,,,,,11 32,,,,,,,,7,,,,,https://www.release.tdnet.info/inbs/140120260731505799.pdf
20260805,3836,アバントグループ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260805509951.pdf"", ""2026年6月期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260805/3836_1530_アバントグループ_2026年6月期決算説明資料.pdf"", ""2026年6月期決算説明資料"")",,,,,,,,,,12 14,4 15 16,,,,,,,,6,,37,,,https://www.release.tdnet.info/inbs/140120260805509951.pdf
