日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260624,6484,KVK,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624578082.pdf"", ""2026年3月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260624/6484_1530_KVK_2026年3月期 決算説明資料.pdf"", ""2026年3月期 決算説明資料"")",,,,,,18,,18,,18,18,,,,,,,,12,,,,,https://www.release.tdnet.info/inbs/140120260624578082.pdf
20260624,6484,KVK,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624578056.pdf"", ""2027年3月期~2029年3月期中期経営計画"")","=HYPERLINK(""pdf_tmp/20260624/6484_1530_KVK_2027年3月期~2029年3月期中期経営計画.pdf"", ""2027年3月期~2029年3月期中期経営計画"")",,,,,,5,,5,,5,5,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260624578056.pdf
20260624,7694,G-いつも,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624577926.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260624/7694_1530_G-いつも_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,41,,,,,,37 47 49,47,,,,,,,,,,17,,https://www.release.tdnet.info/inbs/140120260624577926.pdf
20260624,7090,G-リグア,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624578223.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260624/7090_1530_G-リグア_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,24,,,,,,,,38,,,,,,,,,,,,19,,https://www.release.tdnet.info/inbs/140120260624578223.pdf
20260624,3970,イノベーション,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260623576921.pdf"", ""中期経営計画の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260624/3970_1000_イノベーション_中期経営計画の策定に関するお知らせ.pdf"", ""中期経営計画の策定に関するお知らせ"")",,,,,,,,,,,10 28 32,,,,,,,,30,,,,,https://www.release.tdnet.info/inbs/140120260623576921.pdf
20260624,6613,G-QDレーザ,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260619574351.pdf"", ""事業計画及び成長可能性に関する説明資料"")","=HYPERLINK(""pdf_tmp/20260624/6613_1530_G-QDレーザ_事業計画及び成長可能性に関する説明資料.pdf"", ""事業計画及び成長可能性に関する説明資料"")",,17,,,,,,,,,,,,,,,,,26,,,,,https://www.release.tdnet.info/inbs/140120260619574351.pdf
20260624,2607,不二製油,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624577878.pdf"", ""支配株主等に関する事項について"")","=HYPERLINK(""pdf_tmp/20260624/2607_1100_不二製油_支配株主等に関する事項について.pdf"", ""支配株主等に関する事項について"")",2,,,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260624577878.pdf
20260624,2937,G-サンクゼール,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624578921.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260624/2937_1730_G-サンクゼール_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,,,,,,,,,,64,,,,,https://www.release.tdnet.info/inbs/140120260624578921.pdf
20260624,3010,ポラリスHD,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624578025.pdf"", ""株主還元方針の見直し及び2027 年3月期配当予想の修正(増配)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260624/3010_1600_ポラリスHD_株主還元方針の見直し及び2027 年3月期配当予想の修正(増配)に関するお知らせ.pdf"", ""株主還元方針の見直し及び2027 年3月期配当予想の修正(増配)に関するお知らせ"")",,,,,,,1 3,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260624578025.pdf
20260624,3121,マーチャント,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624577969.pdf"", ""CN Innovations Holdings Limited からの特別配当金受領のお知らせ"")","=HYPERLINK(""pdf_tmp/20260624/3121_1200_マーチャント_CN Innovations Holdings Limited からの特別配当金受領のお知らせ.pdf"", ""CN Innovations Holdings Limited からの特別配当金受領のお知らせ"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260624577969.pdf
