日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260423,4442,G-バルテスHD,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260423509355.pdf"", ""業績予想の修正(上方修正)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260423/4442_1600_G-バルテスHD_業績予想の修正(上方修正)に関するお知らせ.pdf"", ""業績予想の修正(上方修正)に関するお知らせ"")",,,,,,,1,,,,,1,1,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260423509355.pdf
20260423,7931,未来工業,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260422508231.pdf"", ""2026年3月期  決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260423/7931_1500_未来工業_2026年3月期 決算短信〔日本基準〕(連結).pdf"", ""2026年3月期  決算短信〔日本基準〕(連結)"")",,,4,,,,,,,,4,,,,,,,,6,,,,,https://www.release.tdnet.info/inbs/140120260422508231.pdf
20260423,4902,コニカミノルタ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260423508783.pdf"", ""中期経営計画「Corporate Plan 2026-2028」の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260423/4902_1200_コニカミノルタ_中期経営計画「Corporate Plan 2026-2028」の策定に関するお知らせ.pdf"", ""中期経営計画「Corporate Plan 2026-2028」の策定に関するお知らせ"")",,,,,,,,,,7,,,,,,,,,,,,15,,https://www.release.tdnet.info/inbs/140120260423508783.pdf
20260423,5204,石塚硝,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260422507956.pdf"", ""2026年3月期(25年度)及び2027年3月期(26年度)の業績説明"")","=HYPERLINK(""pdf_tmp/20260423/5204_1300_石塚硝_2026年3月期(25年度)及び2027年3月期(26年度)の業績説明.pdf"", ""2026年3月期(25年度)及び2027年3月期(26年度)の業績説明"")",,,5,,,,,,,,6,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260422507956.pdf
20260423,556A,G-犬猫生活,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260417506186.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260423/556A_0800_G-犬猫生活_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,48,,,,,,15,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260417506186.pdf
20260423,6858,小野測器,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260423508900.pdf"", ""2026年12月期第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260423/6858_1345_小野測器_2026年12月期第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年12月期第1四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,,,,,,,4,,4,,,,,https://www.release.tdnet.info/inbs/140120260423508900.pdf
20260423,7047,G-ポート,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260423509149.pdf"", ""系統用蓄電所事業への本格参入に関する説明会 Q&A"")","=HYPERLINK(""pdf_tmp/20260423/7047_1530_G-ポート_系統用蓄電所事業への本格参入に関する説明会 Q&A.pdf"", ""系統用蓄電所事業への本格参入に関する説明会 Q&A"")",,,,,,,,,,,2 3,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260423509149.pdf
20260423,7896,セブン工,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260423508666.pdf"", ""通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260423/7896_1530_セブン工_通期業績予想の修正に関するお知らせ.pdf"", ""通期業績予想の修正に関するお知らせ"")",,,,,,1,,,,,,,,,1,,,,,,,,,https://www.release.tdnet.info/inbs/140120260423508666.pdf
20260423,7931,未来工業,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260423508764.pdf"", ""「中期経営計画2027」の公表の延期について"")","=HYPERLINK(""pdf_tmp/20260423/7931_1500_未来工業_「中期経営計画2027」の公表の延期について.pdf"", ""「中期経営計画2027」の公表の延期について"")",,,9,,,,,,,,,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260423508764.pdf
20260423,7971,東リ,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260422508071.pdf"", ""業績予想及び配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260423/7971_1400_東リ_業績予想及び配当予想の修正に関するお知らせ.pdf"", ""業績予想及び配当予想の修正に関するお知らせ"")",,,1,,,,,,,,,1,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260422508071.pdf
