日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260626,4496,G-コマースワン,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626581750.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260626/4496_1530_G-コマースワン_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",54,,56,,,,,,,34 35 36 37,18,,,,,,,,31,,,,,https://www.release.tdnet.info/inbs/140120260626581750.pdf
20260626,6166,G-中村超硬,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626581962.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260626/6166_1530_G-中村超硬_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,,20 31,,,,,,,,26,,,34,42,https://www.release.tdnet.info/inbs/140120260626581962.pdf
20260626,6545,G-IIF,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626582076.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260626/6545_1700_G-IIF_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,44,2,,,,,,8,,53 54,,,,,https://www.release.tdnet.info/inbs/140120260626582076.pdf
20260626,3123,サイボー,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260625580327.pdf"", ""中期事業計画策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260626/3123_1600_サイボー_中期事業計画策定に関するお知らせ.pdf"", ""中期事業計画策定に関するお知らせ"")",,,,,11,,,,,,11,,,,,,,,18,,,,,https://www.release.tdnet.info/inbs/140120260625580327.pdf
20260626,332A,G-ミーク,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626582099.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260626/332A_1715_G-ミーク_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,,38,,,,,,40,,,,,37,,https://www.release.tdnet.info/inbs/140120260626582099.pdf
20260626,3803,G-イメージ情,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260625580412.pdf"", ""「事業計画及び成長可能性に関する事項」の公表のお知らせ"")","=HYPERLINK(""pdf_tmp/20260626/3803_1530_G-イメージ情_「事業計画及び成長可能性に関する事項」の公表のお知らせ.pdf"", ""「事業計画及び成長可能性に関する事項」の公表のお知らせ"")",,,,,,,,,,14,17,,,,,,,,11 21 32,,,,,https://www.release.tdnet.info/inbs/140120260625580412.pdf
20260626,520A,G-ジェイファーマ,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626582174.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260626/520A_1545_G-ジェイファーマ_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,47,,,,,,80 83,,,,,,,,57,,,,,https://www.release.tdnet.info/inbs/140120260626582174.pdf
20260626,7133,G-ヒュウガプライマ,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624577933.pdf"", ""事業計画及び成長可能性に関する説明資料"")","=HYPERLINK(""pdf_tmp/20260626/7133_1530_G-ヒュウガプライマ_事業計画及び成長可能性に関する説明資料.pdf"", ""事業計画及び成長可能性に関する説明資料"")",,,,,,,,,,4 11 31 36,16 18 66,,,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260624577933.pdf
20260626,9348,G-ispace,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260625580976.pdf"", ""新規投資家様向け説明資料(事業計画及び成長可能性に関する事項)"")","=HYPERLINK(""pdf_tmp/20260626/9348_0845_G-ispace_新規投資家様向け説明資料(事業計画及び成長可能性に関する事項).pdf"", ""新規投資家様向け説明資料(事業計画及び成長可能性に関する事項)"")",,,,,,,,,,59,24 36 53 54,,,,,,23 27,,,,,,,https://www.release.tdnet.info/inbs/140120260625580976.pdf
20260626,2981,G-ランディックス,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626581178.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260626/2981_1600_G-ランディックス_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,,6 24 25 43,,,,,,,,42,,,,,https://www.release.tdnet.info/inbs/140120260626581178.pdf
20260626,3050,DCM,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626581119.pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260626/3050_1530_DCM_2027年2月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年2月期 第1四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,4,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260626581119.pdf
20260626,3050,DCM,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626581136.pdf"", ""2027年2月期 第1四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260626/3050_1530_DCM_2027年2月期 第1四半期決算補足説明資料.pdf"", ""2027年2月期 第1四半期決算補足説明資料"")",,,,,,,,,,,13,,,,,,,,9,,,,,https://www.release.tdnet.info/inbs/140120260626581136.pdf
20260626,5258,G-TMN,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260622576086.pdf"", ""事業計画及び成長可能性に関する事項について"")","=HYPERLINK(""pdf_tmp/20260626/5258_1630_G-TMN_事業計画及び成長可能性に関する事項について.pdf"", ""事業計画及び成長可能性に関する事項について"")",,,,,,,,,,,56 61,,,,,,,,51 59,,,,,https://www.release.tdnet.info/inbs/140120260622576086.pdf
20260626,5592,G-くすりの窓口,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260626581253.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260626/5592_1530_G-くすりの窓口_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",20,,,,,,,,,,,,,,,,,,,,,45,,https://www.release.tdnet.info/inbs/140120260626581253.pdf
20260626,5621,G-ヒューマンT,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260625580744.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260626/5621_1530_G-ヒューマンT_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",,,,,,,,,,,,33,,,,,,,,,23 48,,,https://www.release.tdnet.info/inbs/140120260625580744.pdf
20260626,5932,三協立山,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260624579061.pdf"", ""業績予想の修正及び特別損失の計上に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260626/5932_1700_三協立山_業績予想の修正及び特別損失の計上に関するお知らせ.pdf"", ""業績予想の修正及び特別損失の計上に関するお知らせ"")",,,1,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260624579061.pdf
