日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260717,2930,北の達人,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260717596171.pdf"", ""機関投資家・アナリスト向け決算説明会を開催いたしました"")","=HYPERLINK(""pdf_tmp/20260717/2930_1830_北の達人_機関投資家・アナリスト向け決算説明会を開催いたしました.pdf"", ""機関投資家・アナリスト向け決算説明会を開催いたしました"")",,,,,,17,,,,20,5 9 27 34 38 42 43 58 72,9 27,,,,,,,43 47 61 66,,,,,https://www.release.tdnet.info/inbs/140120260717596171.pdf
20260717,3967,G-エルテス,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260717595895.pdf"", ""2027年2月期 第1四半期 決算説明会動画及び書き起こしの公開のお知らせ"")","=HYPERLINK(""pdf_tmp/20260717/3967_1600_G-エルテス_2027年2月期 第1四半期 決算説明会動画及び書き起こしの公開のお知らせ.pdf"", ""2027年2月期 第1四半期 決算説明会動画及び書き起こしの公開のお知らせ"")",,,,,11,,,,,,3 15,3 14 22,13,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260717595895.pdf
20260717,5026,G-トリプルアイズ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260717596128.pdf"", ""トリプルアイズ 2026年8月期第3四半期決算説明会 書き起こし公開のお知らせ"")","=HYPERLINK(""pdf_tmp/20260717/5026_1700_G-トリプルアイズ_トリプルアイズ 2026年8月期第3四半期決算説明会 書き起こし公開のお知らせ.pdf"", ""トリプルアイズ 2026年8月期第3四半期決算説明会 書き起こし公開のお知らせ"")",,,,,,,,,,,3 4 5 7 9 16 23,,,,,,,,13,,10 15,,,https://www.release.tdnet.info/inbs/140120260717596128.pdf
20260717,2411,ゲンダイAG,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260717595907.pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260717/2411_1530_ゲンダイAG_2027年3月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,4,,,,,4,,,,,,,,https://www.release.tdnet.info/inbs/140120260717595907.pdf
20260717,2411,ゲンダイAG,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260717595911.pdf"", ""2027年3月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260717/2411_1530_ゲンダイAG_2027年3月期第1四半期決算説明資料.pdf"", ""2027年3月期第1四半期決算説明資料"")",,,,,,3,,,,,5 7 9,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260717595911.pdf
20260717,2979,R-SOSiLA物流,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260716595473.pdf"", ""2026年5月期 決算短信(REIT)"")","=HYPERLINK(""pdf_tmp/20260717/2979_1530_R-SOSiLA物流_2026年5月期 決算短信(REIT).pdf"", ""2026年5月期 決算短信(REIT)"")",,,,,,,,,,,9,,,,,,,,9,,,,,https://www.release.tdnet.info/inbs/140120260716595473.pdf
20260717,323A,G-フライヤー,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260717595982.pdf"", ""2027年2月期第1四半期決算に関する質疑応答(要旨)"")","=HYPERLINK(""pdf_tmp/20260717/323A_1600_G-フライヤー_2027年2月期第1四半期決算に関する質疑応答(要旨).pdf"", ""2027年2月期第1四半期決算に関する質疑応答(要旨)"")",,,,,,,,,,,1,,,,,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260717595982.pdf
20260717,339A,G-プログレス,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260716595371.pdf"", ""2027年2月期 第1四半期 決算説明会 質疑応答要旨"")","=HYPERLINK(""pdf_tmp/20260717/339A_1530_G-プログレス_2027年2月期 第1四半期 決算説明会 質疑応答要旨.pdf"", ""2027年2月期 第1四半期 決算説明会 質疑応答要旨"")",,,,,,,,,,,1,,,,,,,,1,,,,,https://www.release.tdnet.info/inbs/140120260716595371.pdf
20260717,3907,シリコンスタジオ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260716595012.pdf"", ""2026年11月期 第2四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260717/3907_1200_シリコンスタジオ_2026年11月期 第2四半期 決算説明資料.pdf"", ""2026年11月期 第2四半期 決算説明資料"")",,,,,,,,,,,6,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260716595012.pdf
20260717,4169,G-エネチェンジ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260717595581.pdf"", ""よくある質問と回答(2026年7月)"")","=HYPERLINK(""pdf_tmp/20260717/4169_1530_G-エネチェンジ_よくある質問と回答(2026年7月).pdf"", ""よくある質問と回答(2026年7月)"")",,,,,,,,,,,2,,,,,,2,,,,,,,https://www.release.tdnet.info/inbs/140120260717595581.pdf
