日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260618,6306,日工,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260617573091.pdf"", ""2026年3月期 決算説明・中期経営計画進捗説明会スクリプト_質疑応答スクリプト"")","=HYPERLINK(""pdf_tmp/20260618/6306_0830_日工_2026年3月期 決算説明・中期経営計画進捗説明会スクリプト_質疑応答スクリプト.pdf"", ""2026年3月期 決算説明・中期経営計画進捗説明会スクリプト_質疑応答スクリプト"")",,,,,,,,35,,,,,,,,,31,,33,,,10,,https://www.release.tdnet.info/inbs/140120260617573091.pdf
20260618,7131,のむら産業,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260618573527.pdf"", ""2026年10月期 第2四半期 決算補足資料"")","=HYPERLINK(""pdf_tmp/20260618/7131_1530_のむら産業_2026年10月期 第2四半期 決算補足資料.pdf"", ""2026年10月期 第2四半期 決算補足資料"")",,,2,,,1,1,,,,,,,,,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260618573527.pdf
20260618,9204,G-スカイマーク,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260611568685.pdf"", ""事業計画及び成長可能性に関する資料"")","=HYPERLINK(""pdf_tmp/20260618/9204_1630_G-スカイマーク_事業計画及び成長可能性に関する資料.pdf"", ""事業計画及び成長可能性に関する資料"")",,,,11 14,,,,,,,13 14 21 22 30,,,,,,,,14,,,,,https://www.release.tdnet.info/inbs/140120260611568685.pdf
20260618,3083,スターシーズ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260618573555.pdf"", ""(開示事項の経過)連結子会社における資金の借入に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260618/3083_1600_スターシーズ_(開示事項の経過)連結子会社における資金の借入に関するお知らせ.pdf"", ""(開示事項の経過)連結子会社における資金の借入に関するお知らせ"")",,,,,,,1,,,,,1,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260618573555.pdf
20260618,5021,コスモエネルギーHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260618573467.pdf"", ""コスモエネルギーグループ「第8次連結中期経営計画(2026-2028年度)」の策定について"")","=HYPERLINK(""pdf_tmp/20260618/5021_1530_コスモエネルギーHD_コスモエネルギーグループ「第8次連結中期経営計画(2026-2028年度)」の策定について.pdf"", ""コスモエネルギーグループ「第8次連結中期経営計画(2026-2028年度)」の策定について"")",,12 31 35,,,,,,,,11,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260618573467.pdf
20260618,8927,明豊エンター,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260618573246.pdf"", ""2026年7月期 第3四半期 決算補足資料(質疑応答集)"")","=HYPERLINK(""pdf_tmp/20260618/8927_1200_明豊エンター_2026年7月期 第3四半期 決算補足資料(質疑応答集).pdf"", ""2026年7月期 第3四半期 決算補足資料(質疑応答集)"")",,,,,,,1,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260618573246.pdf
20260618,3070,G-ジェリービーンズ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260618573508.pdf"", ""「iHEAL」ブランドの日本国内における独占販売代理店契約の締結に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260618/3070_1230_G-ジェリービーンズ_「iHEAL」ブランドの日本国内における独占販売代理店契約の締結に関するお知らせ.pdf"", ""「iHEAL」ブランドの日本国内における独占販売代理店契約の締結に関するお知らせ"")",,,,,,,,,,,,,,,,,,,,,,1,,https://www.release.tdnet.info/inbs/140120260618573508.pdf
20260618,4396,システムサポートHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260617573109.pdf"", ""連結子会社による株式会社エム・アイ・エスの株式取得(孫会社化)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260618/4396_1300_システムサポートHD_連結子会社による株式会社エム・アイ・エスの株式取得(孫会社化)に関するお知らせ.pdf"", ""連結子会社による株式会社エム・アイ・エスの株式取得(孫会社化)に関するお知らせ"")",,,,,,,,,,,,,,,,,,,,,1,,,https://www.release.tdnet.info/inbs/140120260617573109.pdf
20260618,5803,フジクラ,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260618573731.pdf"", ""2027年3月期第2四半期(中間期)及び通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260618/5803_1630_フジクラ_2027年3月期第2四半期(中間期)及び通期連結業績予想の修正に関するお知らせ.pdf"", ""2027年3月期第2四半期(中間期)及び通期連結業績予想の修正に関するお知らせ"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260618573731.pdf
20260618,6186,一蔵,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260618573912.pdf"", ""上海「嘉美麓徳高端婚礼会館 虹橋店」の資産譲渡に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260618/6186_1600_一蔵_上海「嘉美麓徳高端婚礼会館 虹橋店」の資産譲渡に関するお知らせ.pdf"", ""上海「嘉美麓徳高端婚礼会館 虹橋店」の資産譲渡に関するお知らせ"")",,,,,,,,,,,,,,,,,,,1,,,,,https://www.release.tdnet.info/inbs/140120260618573912.pdf
