日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260302,4506,住友ファーマ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260301572409.pdf"", ""Boost 2028  ―力強い住友ファーマの加速―  説明会資料"")","=HYPERLINK(""pdf_tmp/20260302/4506_1540_住友ファーマ_Boost 2028 ―力強い住友ファーマの加速― 説明会資料.pdf"", ""Boost 2028  ―力強い住友ファーマの加速―  説明会資料"")",,,,,,4,,,,,6 14 29,,,,,,,,,,,12 13 14 15,,https://www.release.tdnet.info/inbs/140120260301572409.pdf
20260302,9621,建設技研,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302572864.pdf"", ""第63期 期末決算説明会 質疑応答集"")","=HYPERLINK(""pdf_tmp/20260302/9621_1130_建設技研_第63期 期末決算説明会 質疑応答集.pdf"", ""第63期 期末決算説明会 質疑応答集"")",,,,1,,,,,,1,,1,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302572864.pdf
20260302,2593,伊藤園,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260224567955.pdf"", ""2026年4月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260302/2593_1530_伊藤園_2026年4月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年4月期 第3四半期決算短信〔日本基準〕(連結)"")",,,5,,,,,,,,5,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260224567955.pdf
20260302,2593,伊藤園,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260224567951.pdf"", ""2026年4月期 第3四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260302/2593_1530_伊藤園_2026年4月期 第3四半期決算補足説明資料.pdf"", ""2026年4月期 第3四半期決算補足説明資料"")",,,12,,5,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260224567951.pdf
20260302,2788,アップル,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573880.pdf"", ""2025年12月期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260302/2788_1830_アップル_2025年12月期決算説明会資料.pdf"", ""2025年12月期決算説明会資料"")",,,,,,,,,,,3 4 6 10 22,,,,,,,,4 9,,,,,https://www.release.tdnet.info/inbs/140120260302573880.pdf
20260302,4011,G-ヘッドウォーター,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573035.pdf"", ""2025年12月期通期決算短信補足資料(修正版)"")","=HYPERLINK(""pdf_tmp/20260302/4011_1400_G-ヘッドウォーター_2025年12月期通期決算短信補足資料(修正版).pdf"", ""2025年12月期通期決算短信補足資料(修正版)"")",,,,,,,,,,,14,,4,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302573035.pdf
20260302,4506,住友ファーマ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260301572407.pdf"", ""Boost 2028 ―力強い住友ファーマの加速― の策定について"")","=HYPERLINK(""pdf_tmp/20260302/4506_1540_住友ファーマ_Boost 2028 ―力強い住友ファーマの加速― の策定について.pdf"", ""Boost 2028 ―力強い住友ファーマの加速― の策定について"")",,,,,,,,,,,1,,,,,,,,1,,,,,https://www.release.tdnet.info/inbs/140120260301572407.pdf
20260302,6176,ブランジスタ,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573112.pdf"", ""配当予想の修正(特別配当及び中間配当の実施)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/6176_1615_ブランジスタ_配当予想の修正(特別配当及び中間配当の実施)に関するお知らせ.pdf"", ""配当予想の修正(特別配当及び中間配当の実施)に関するお知らせ"")",,,,,,,2,,,,,,,,,,,,,,,2,,https://www.release.tdnet.info/inbs/140120260302573112.pdf
20260302,7088,フォーラムエンジニア,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573095.pdf"", ""自己株式の取得及び自己株式の公開買付けに関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/7088_1530_フォーラムエンジニア_自己株式の取得及び自己株式の公開買付けに関するお知らせ.pdf"", ""自己株式の取得及び自己株式の公開買付けに関するお知らせ"")",,,,,,,,,,,27 42,,,,,,,,32,,,,,https://www.release.tdnet.info/inbs/140120260302573095.pdf
20260302,7793,G-イメージマジック,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573589.pdf"", ""2025年12月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260302/7793_1600_G-イメージマジック_2025年12月期 決算説明会資料.pdf"", ""2025年12月期 決算説明会資料"")",,,,,,,,,,,7 33,,,,,,,,,,,36,,https://www.release.tdnet.info/inbs/140120260302573589.pdf
20260302,9612,ラックランド,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302572478.pdf"", ""2025年12月期 決算説明会での配布資料の公表について"")","=HYPERLINK(""pdf_tmp/20260302/9612_0830_ラックランド_2025年12月期 決算説明会での配布資料の公表について.pdf"", ""2025年12月期 決算説明会での配布資料の公表について"")",,,,,,,29,,,,13 16,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302572478.pdf
20260302,2597,ユニカフェ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260301572394.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260302/2597_1600_ユニカフェ_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",,,,,,,,,,,,,,,,14,,,,,,,,https://www.release.tdnet.info/inbs/140120260301572394.pdf
20260302,2901,ウェルディッシュ,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260225569155.pdf"", ""業績予想の修正(上方修正)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/2901_1131_ウェルディッシュ_業績予想の修正(上方修正)に関するお知らせ.pdf"", ""業績予想の修正(上方修正)に関するお知らせ"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260225569155.pdf
20260302,2901,ウェルディッシュ,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573239.pdf"", ""(訂正・数値データ訂正)「業績予想の修正(上方修正)に関するお知らせ」の一部訂正について"")","=HYPERLINK(""pdf_tmp/20260302/2901_1418_ウェルディッシュ_(訂正・数値データ訂正)「業績予想の修正(上方修正)に関するお知らせ」の一部訂正について.pdf"", ""(訂正・数値データ訂正)「業績予想の修正(上方修正)に関するお知らせ」の一部訂正について"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302573239.pdf
20260302,2915,ケンコーマヨ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573717.pdf"", ""中長期経営計画『KENKO Vision 2035』の見直しに関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/2915_1630_ケンコーマヨ_中長期経営計画『KENKO Vision 2035』の見直しに関するお知らせ.pdf"", ""中長期経営計画『KENKO Vision 2035』の見直しに関するお知らせ"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302573717.pdf
20260302,3121,マーチャント,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573497.pdf"", ""持分法適用関連会社となるLife Innovation Holdings株式会社における和紙繊維事業への取組み"")","=HYPERLINK(""pdf_tmp/20260302/3121_1602_マーチャント_持分法適用関連会社となるLife Innovation Holdings株式会社における和紙繊維事業への取組み.pdf"", ""持分法適用関連会社となるLife Innovation Holdings株式会社における和紙繊維事業への取組み"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302573497.pdf
20260302,3676,デジハHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260227571542.pdf"", ""企業価値最大化に向けた戦略的方針転換について"")","=HYPERLINK(""pdf_tmp/20260302/3676_1130_デジハHD_企業価値最大化に向けた戦略的方針転換について.pdf"", ""企業価値最大化に向けた戦略的方針転換について"")",,,,,,,,,,,6 10,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260227571542.pdf
20260302,3676,デジハHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260227571510.pdf"", ""当社の連結子会社である株式会社AGESTの株式分配型スピンオフ及び上場の方針取り下げに関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/3676_1130_デジハHD_当社の連結子会社である株式会社AGESTの株式分配型スピンオフ及び上場の方針取り下げに関するお知らせ.pdf"", ""当社の連結子会社である株式会社AGESTの株式分配型スピンオフ及び上場の方針取り下げに関するお知らせ"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260227571510.pdf
20260302,3678,メディアドゥ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260227572345.pdf"", ""Seven Seas Entertainment, LLCの持分取得(連結子会社化)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/3678_0800_メディアドゥ_Seven Seas Entertainment, LLCの持分取得(連結子会社化)に関するお知らせ.pdf"", ""Seven Seas Entertainment, LLCの持分取得(連結子会社化)に関するお知らせ"")",,,,,,,,,,,2,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260227572345.pdf
20260302,3678,メディアドゥ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260227572347.pdf"", ""Seven Seas Entertainment, LLCの持分取得(連結子会社化)に関する補足説明資料"")","=HYPERLINK(""pdf_tmp/20260302/3678_0800_メディアドゥ_Seven Seas Entertainment, LLCの持分取得(連結子会社化)に関する補足説明資料.pdf"", ""Seven Seas Entertainment, LLCの持分取得(連結子会社化)に関する補足説明資料"")",,,,,,,,,,,11,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260227572347.pdf
20260302,4005,住友化,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302572960.pdf"", ""当社子会社における新株式発行に係る発行登録のお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/4005_1545_住友化_当社子会社における新株式発行に係る発行登録のお知らせ.pdf"", ""当社子会社における新株式発行に係る発行登録のお知らせ"")",,,,,,,,,,,2,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302572960.pdf
20260302,4011,G-ヘッドウォーター,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573076.pdf"", ""2025年12月期通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260302/4011_1400_G-ヘッドウォーター_2025年12月期通期決算説明資料.pdf"", ""2025年12月期通期決算説明資料"")",,,,,,,,,,,25 31 44,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302573076.pdf
20260302,4040,南海化学,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302572791.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260302/4040_1530_南海化学_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",,,,,,,,,,,2 6 8,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302572791.pdf
20260302,4506,住友ファーマ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260301572405.pdf"", ""新株式発行に係る発行登録に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/4506_1540_住友ファーマ_新株式発行に係る発行登録に関するお知らせ.pdf"", ""新株式発行に係る発行登録に関するお知らせ"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260301572405.pdf
20260302,4586,G-メドレック,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260301572396.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260302/4586_0850_G-メドレック_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",,,,,,,,,,15,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260301572396.pdf
20260302,8411,みずほ,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302572511.pdf"", ""自己株式の取得状況に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/8411_1600_みずほ_自己株式の取得状況に関するお知らせ.pdf"", ""自己株式の取得状況に関するお知らせ"")",,,,,,,,,,,,,,,,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260302572511.pdf
20260302,8953,R-都市ファンド,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260227571778.pdf"", ""国内不動産信託受益権の譲渡完了【pivo和泉中央・JMFビル江戸川橋01】並びに売却益及び譲渡資金の活用方針に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/8953_1530_R-都市ファンド_国内不動産信託受益権の譲渡完了【pivo和泉中央・JMFビル江戸川橋01】並びに売却益及び譲渡資金の活用方針に関するお知らせ.pdf"", ""国内不動産信託受益権の譲渡完了【pivo和泉中央・JMFビル江戸川橋01】並びに売却益及び譲渡資金の活用方針に関するお知らせ"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260227571778.pdf
20260302,9166,G-GENDA,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302572850.pdf"", ""当社連結子会社による株式会社ジョッコの一部店舗の固定資産の取得等及び新店出店に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/9166_1530_G-GENDA_当社連結子会社による株式会社ジョッコの一部店舗の固定資産の取得等及び新店出店に関するお知らせ.pdf"", ""当社連結子会社による株式会社ジョッコの一部店舗の固定資産の取得等及び新店出店に関するお知らせ"")",,,,,,,,,,,3,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302572850.pdf
20260302,9201,JAL,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573201.pdf"", ""2026年3月期通期連結業績予想および配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/9201_1530_JAL_2026年3月期通期連結業績予想および配当予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想および配当予想の修正に関するお知らせ"")",,,,,,,2,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302573201.pdf
20260302,9201,JAL,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573279.pdf"", ""2027年3月期通期連結業績予想および配当予想に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260302/9201_1530_JAL_2027年3月期通期連結業績予想および配当予想に関するお知らせ.pdf"", ""2027年3月期通期連結業績予想および配当予想に関するお知らせ"")",,,,,,,,,,,,,,,,1,,,,,,,,https://www.release.tdnet.info/inbs/140120260302573279.pdf
20260302,9201,JAL,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260302573190.pdf"", ""「JALグループ 経営ビジョン2035」について"")","=HYPERLINK(""pdf_tmp/20260302/9201_1530_JAL_「JALグループ 経営ビジョン2035」について.pdf"", ""「JALグループ 経営ビジョン2035」について"")",,,,,,,2 10,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260302573190.pdf
