日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260420,7183,あんしん保証,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506410.pdf"", ""業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/7183_1530_あんしん保証_業績予想の修正に関するお知らせ.pdf"", ""業績予想の修正に関するお知らせ"")",,,,,,,1,,,,,1,1,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506410.pdf
20260420,3635,コーエーテクモ,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506595.pdf"", ""業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/3635_1530_コーエーテクモ_業績予想の修正に関するお知らせ.pdf"", ""業績予想の修正に関するお知らせ"")",,,,,,,,,,,1,1,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506595.pdf
20260420,8572,アコム,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506690.pdf"", ""通期業績予想および配当予想の修正(増配)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/8572_1530_アコム_通期業績予想および配当予想の修正(増配)に関するお知らせ.pdf"", ""通期業績予想および配当予想の修正(増配)に関するお知らせ"")",,,,,,,,,,,,2,2,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506690.pdf
20260420,1447,G-SAAFHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506743.pdf"", ""特別調査委員会の調査報告書(中間報告)受領に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/1447_1600_G-SAAFHD_特別調査委員会の調査報告書(中間報告)受領に関するお知らせ.pdf"", ""特別調査委員会の調査報告書(中間報告)受領に関するお知らせ"")",,,,,,,,,,,21,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506743.pdf
20260420,1515,日鉄鉱,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506878.pdf"", ""米国における特定子会社の異動に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/1515_1730_日鉄鉱_米国における特定子会社の異動に関するお知らせ.pdf"", ""米国における特定子会社の異動に関するお知らせ"")",,,,,,,,,,,2,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506878.pdf
20260420,1711,SDSHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506819.pdf"", ""第三者割当による第10回新株予約権(行使価額修正選択権付)の発行に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/1711_1630_SDSHD_第三者割当による第10回新株予約権(行使価額修正選択権付)の発行に関するお知らせ.pdf"", ""第三者割当による第10回新株予約権(行使価額修正選択権付)の発行に関するお知らせ"")",,,,,,,,,,,4 26,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506819.pdf
20260420,2780,コメ兵HD,月次,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506487.pdf"", ""ブランド・ファッション事業の2026年3月期3月度月次に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/2780_1100_コメ兵HD_ブランド・ファッション事業の2026年3月期3月度月次に関するお知らせ.pdf"", ""ブランド・ファッション事業の2026年3月期3月度月次に関するお知らせ"")",,,,,,1,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506487.pdf
20260420,2999,ホームポジション,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506780.pdf"", ""2026年8月期 第2四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260420/2999_1530_ホームポジション_2026年8月期 第2四半期決算説明会資料.pdf"", ""2026年8月期 第2四半期決算説明会資料"")",,,,,,,,,,,12,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506780.pdf
20260420,3079,DVx,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506320.pdf"", ""2026年3月期(累計)業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/3079_1530_DVx_2026年3月期(累計)業績予想の修正に関するお知らせ.pdf"", ""2026年3月期(累計)業績予想の修正に関するお知らせ"")",,,,,,,,,,,,1,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506320.pdf
20260420,3121,マーチャント,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506820.pdf"", ""第三者割当による新株式及び第18回新株予約権の発行、主要株主の異動に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260420/3121_1605_マーチャント_第三者割当による新株式及び第18回新株予約権の発行、主要株主の異動に関するお知らせ.pdf"", ""第三者割当による新株式及び第18回新株予約権の発行、主要株主の異動に関するお知らせ"")",,,,,,,,,,,4,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506820.pdf
20260420,3353,メディ一光G,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260415504626.pdf"", ""(訂正・数値データ訂正) 「2026年2月期 決算短信[日本基準](連結)」の訂正について"")","=HYPERLINK(""pdf_tmp/20260420/3353_1530_メディ一光G_(訂正・数値データ訂正) 「2026年2月期 決算短信[日本基準](連結)」の訂正について.pdf"", ""(訂正・数値データ訂正) 「2026年2月期 決算短信[日本基準](連結)」の訂正について"")",,,,,,,,,,,6,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260415504626.pdf
20260420,3492,R-MIRARTH,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260420506550.pdf"", ""2026年2月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260420/3492_1600_R-MIRARTH_2026年2月期 決算説明会資料.pdf"", ""2026年2月期 決算説明会資料"")",,,,,,,,,,,14 19,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260420506550.pdf
