日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260814,4068,G-ベイシス,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814521281.pdf"", ""2026年6月期 決算説明資料(事業計画および成長可能性に関する事項)"")","=HYPERLINK(""pdf_tmp/20260814/4068_1700_G-ベイシス_2026年6月期 決算説明資料(事業計画および成長可能性に関する事項).pdf"", ""2026年6月期 決算説明資料(事業計画および成長可能性に関する事項)"")",,,,,,6,,,,,11 36 41 44,4,14,14,,,,,27,,,43,,https://www.release.tdnet.info/inbs/140120260814521281.pdf
20260814,3923,ラクス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520241.pdf"", ""2027年3月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/3923_1530_ラクス_2027年3月期第1四半期決算説明資料.pdf"", ""2027年3月期第1四半期決算説明資料"")",,,14 16 17 34 35,,,,,,,,6 11 31 56,4,,,,,,,40,,57,38 55,,https://www.release.tdnet.info/inbs/140120260814520241.pdf
20260814,6361,荏原製,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260728501233.pdf"", ""2026年12月期 第2四半期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260814/6361_1530_荏原製_2026年12月期 第2四半期 決算説明会資料.pdf"", ""2026年12月期 第2四半期 決算説明会資料"")",,10,14,,,,3 19 21,3,,,3 10,,,,,,18,,,,,,,https://www.release.tdnet.info/inbs/140120260728501233.pdf
20260814,7039,G-ブリッジグループ,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520291.pdf"", ""2026年12月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/7039_1200_G-ブリッジグループ_2026年12月期 第2四半期決算説明資料.pdf"", ""2026年12月期 第2四半期決算説明資料"")",,,,,23,,,17 18 19 21 23 29,,19 23,10 12 13 14 19 22 23 29 34,,23,,,,,,15 22 23,,,,,https://www.release.tdnet.info/inbs/140120260814520291.pdf
20260814,9218,G-メンタルヘルスT,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814521189.pdf"", ""2026年12月期第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/9218_1530_G-メンタルヘルスT_2026年12月期第2四半期決算説明資料.pdf"", ""2026年12月期第2四半期決算説明資料"")",19,,,,,,,,,10 13,9 10 11 12 16 19 23 44,5 7 10 13 16,,,,,,,5 10 16 39,,,43,,https://www.release.tdnet.info/inbs/140120260814521189.pdf
20260814,153A,G-カウリス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520619.pdf"", ""2026年12月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/153A_1530_G-カウリス_2026年12月期 第2四半期決算説明資料.pdf"", ""2026年12月期 第2四半期決算説明資料"")",,,61,,,,7 21,57,,57,9 49,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260814520619.pdf
20260814,2586,G-フルッタフルッタ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260812518518.pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260814/2586_1530_G-フルッタフルッタ_2027年3月期 第1四半期決算短信〔日本基準〕(非連結).pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(非連結)"")",,,4,,4,,,,,,6,,,,,,,,6,,,5,,https://www.release.tdnet.info/inbs/140120260812518518.pdf
20260814,3769,GMOPG,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814521126.pdf"", ""2026年9月期 第3四半期決算説明会"")","=HYPERLINK(""pdf_tmp/20260814/3769_1600_GMOPG_2026年9月期 第3四半期決算説明会.pdf"", ""2026年9月期 第3四半期決算説明会"")",,,,,47,,,,,,,1,20,5,,,,,,,,10 13 14 15 20 57,,https://www.release.tdnet.info/inbs/140120260814521126.pdf
20260814,5587,G-インバウンドPF,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260810517025.pdf"", ""2026年9月期第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/5587_1530_G-インバウンドPF_2026年9月期第3四半期決算説明資料.pdf"", ""2026年9月期第3四半期決算説明資料"")",,,,,21,,14 23 39,,,,4 7,,,,35,,,,7,,,,,https://www.release.tdnet.info/inbs/140120260810517025.pdf
20260814,6229,オーケーエム,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520563.pdf"", ""2027年3月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/6229_1400_オーケーエム_2027年3月期第1四半期決算説明資料.pdf"", ""2027年3月期第1四半期決算説明資料"")",,37,2 13,,,,,,,,45 46,,,,,,27,,,,29,,,https://www.release.tdnet.info/inbs/140120260814520563.pdf
20260814,6376,日機装,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520754.pdf"", ""2026年12月期中間期業績予想と実績値との差異および通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260814/6376_1500_日機装_2026年12月期中間期業績予想と実績値との差異および通期業績予想の修正に関するお知らせ.pdf"", ""2026年12月期中間期業績予想と実績値との差異および通期業績予想の修正に関するお知らせ"")",,2,,,,,2,,,,2,2,2,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260814520754.pdf
20260814,6563,G-みらいワークス,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260813519971.pdf"", ""2026年9月期第3四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/6563_1530_G-みらいワークス_2026年9月期第3四半期 決算説明資料.pdf"", ""2026年9月期第3四半期 決算説明資料"")",,,,,,,,8 10,,6 10,6 9,,8 9,10,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260813519971.pdf
20260814,7354,DmMiX,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520761.pdf"", ""2026年12月期第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/7354_1530_DmMiX_2026年12月期第2四半期決算説明資料.pdf"", ""2026年12月期第2四半期決算説明資料"")",,,,6,,,,,,51,5 16 50 51,43,,,,,,,,,,49,,https://www.release.tdnet.info/inbs/140120260814520761.pdf
20260814,7371,G-Zenken,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260813519864.pdf"", ""2026年6月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260814/7371_1130_G-Zenken_2026年6月期 決算説明資料.pdf"", ""2026年6月期 決算説明資料"")",,,,,15,,3 24,,,9 11,24 34,,,,,,,,,36,,,,https://www.release.tdnet.info/inbs/140120260813519864.pdf
20260814,7747,アサヒインテック,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520885.pdf"", ""中期経営計画 Building the Future 2030 ~Unlocking Sustainable Growth~"")","=HYPERLINK(""pdf_tmp/20260814/7747_1530_アサヒインテック_中期経営計画 Building the Future 2030 ~Unlocking Sustainable Growth~.pdf"", ""中期経営計画 Building the Future 2030 ~Unlocking Sustainable Growth~"")",,,,,,,3,,,,14,,,,,,,,,2 4 5 6 8 9 10,5,3 18,,https://www.release.tdnet.info/inbs/140120260814520885.pdf
20260814,9344,G-アクシスC,事業計画,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260813520031.pdf"", ""事業計画及び成長可能性に関する資料"")","=HYPERLINK(""pdf_tmp/20260814/9344_1600_G-アクシスC_事業計画及び成長可能性に関する資料.pdf"", ""事業計画及び成長可能性に関する資料"")",,,,,,,5,,,,5 22 28,6,,,6,,,,,,18 29,,,https://www.release.tdnet.info/inbs/140120260813520031.pdf
20260814,196A,G-MFS,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814520862.pdf"", ""決算説明会および質疑応答書き起こしのお知らせ"")","=HYPERLINK(""pdf_tmp/20260814/196A_1530_G-MFS_決算説明会および質疑応答書き起こしのお知らせ.pdf"", ""決算説明会および質疑応答書き起こしのお知らせ"")",,,,,,16,16 17 20,,,4,2,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260814520862.pdf
20260814,4068,G-ベイシス,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260814521291.pdf"", ""中期経営計画2030の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260814/4068_1700_G-ベイシス_中期経営計画2030の策定に関するお知らせ.pdf"", ""中期経営計画2030の策定に関するお知らせ"")",,,,,,,,,,,31,,6,6,,,,,20,,,,,https://www.release.tdnet.info/inbs/140120260814521291.pdf
